Devices,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
404,1,-2038.21,662.978,9374.11,12.5591,-4.5864,-64.7571,2.59E-05,6.76E-06,-1.89E-06,-3.04319,7.60742,94.9412,-402.971,47.7574,18826.9
404,2,-2040.39,711.716,9364.61,14.0443,-2.93278,-63.3817,2.62E-05,6.86E-06,-1.76E-06,-3.01316,7.65656,94.6856,86.8208,90.0663,18539
404,3,-2082.63,787.948,9407.36,15.1377,-1.34898,-61.8887,2.59E-05,6.86E-06,-1.53E-06,-2.98424,7.71562,94.435,26.1237,321.802,18991.7
404,4,-2098.97,770.721,9428.97,15.7405,-0.19695,-61.1139,2.54E-05,6.81E-06,-1.26E-06,-2.95762,7.77985,94.1872,37.3446,1411.48,18531.1
405,0,-2100.67,868.36,9374.37,16.121,0.487382,-61.1722,2.49E-05,6.77E-06,-9.90E-07,-2.93086,7.84877,93.9404,-412.664,412.664,18375.3
405,1,-2120.1,983.358,9370.87,16.7982,1.11517,-60.7926,2.51E-05,6.56E-06,-9.09E-07,-2.90254,7.9244,93.6963,-41.2664,482.625,17778.2
405,2,-2148.01,1075.66,9391.97,16.6794,1.32537,-60.6443,2.57E-05,6.30E-06,-9.00E-07,-2.87452,8.00128,93.453,-853.222,1967.66,18423.7
405,3,-2170.87,1132.95,9452.08,16.3887,1.16661,-60.7035,2.62E-05,6.03E-06,-9.00E-07,-2.84634,8.07722,93.2093,-914.523,1521.13,17526.1
405,4,-2175.15,1250.74,9527.88,15.5509,0.473312,-60.6836,2.62E-05,5.93E-06,-1.07E-06,-2.81657,8.14949,92.966,-1283.05,663.305,18788.8
406,0,-2222.43,1393.88,9579.7,14.4964,-0.597762,-60.9239,2.59E-05,5.97E-06,-1.38E-06,-2.78528,8.21763,92.722,-682.312,577.337,19816
406,1,-2263.37,1517.2,9628.43,13.2498,-1.71318,-61.527,2.54E-05,6.06E-06,-1.75E-06,-2.75308,8.28024,92.4742,124.523,1151.31,18362
406,2,-2256.15,1616.99,9646.94,11.7531,-2.71514,-62.0957,2.50E-05,6.13E-06,-2.02E-06,-2.72057,8.33611,92.2215,-427.652,1151.78,16618.1
406,3,-2246.95,1688.41,9588.17,10.277,-3.70311,-62.3141,2.49E-05,6.15E-06,-2.10E-06,-2.68822,8.38504,91.9668,-1116.77,669.153,17451.2
406,4,-2149.15,1711.97,9620.35,8.65444,-4.76668,-62.4209,2.49E-05,6.15E-06,-2.10E-06,-2.6556,8.42412,91.7124,38.3396,3151.54,18338
407,0,-2022.86,1684.36,9572.85,7.354,-6.09143,-62.3077,2.49E-05,6.15E-06,-2.10E-06,-2.62144,8.45265,91.4609,-680.286,2441.56,17699.8
407,1,-1931.23,1644.28,9479.28,6.33238,-6.88458,-62.4467,2.48E-05,6.22E-06,-2.10E-06,-2.5874,8.47267,91.2106,-68.0286,2312.44,18303.4
407,2,-1853.65,1619.23,9503.87,5.69394,-7.46225,-62.5288,2.47E-05,6.30E-06,-2.10E-06,-2.55271,8.48739,90.9607,27.5687,-112.797,19282
407,3,-1818.95,1590.81,9587.21,5.3139,-8.13814,-61.9823,2.45E-05,6.39E-06,-2.10E-06,-2.5168,8.49773,90.7136,10.3383,44.7439,19969
407,4,-1728.13,1519.76,9560.79,4.75446,-8.37782,-61.6723,2.48E-05,6.13E-06,-1.97E-06,-2.48191,8.50309,90.4691,-970.685,367.456,19547.3
408,0,-1586.12,1459.03,9532.64,4.354,-8.06881,-61.4562,2.53E-05,5.58E-06,-1.73E-06,-2.44801,8.50534,90.2268,-1089.57,754.617,19134.9
408,1,-1520.32,1423.83,9545.84,4.29799,-7.62723,-61.156,2.59E-05,4.95E-06,-1.46E-06,-2.4153,8.50739,89.9865,-305.382,686.313,19454.8
408,2,-1536.95,1375.95,9533.74,4.46664,-7.26682,-60.8333,2.65E-05,4.68E-06,-1.37E-06,-2.38391,8.51061,89.7443,54.9734,825.022,19981.7
408,3,-1491.68,1296.76,9493.08,4.7695,-6.74951,-60.4369,2.67E-05,5.20E-06,-1.67E-06,-2.35311,8.51461,89.4958,0,2200.06,19953.1
408,4,-1432.33,1206.16,9479.5,4.99529,-6.06596,-60.0284,2.68E-05,6.01E-06,-2.12E-06,-2.32386,8.51918,89.2448,-69.3543,166.63,19329.2
409,0,-1307.32,1133.69,9497.78,4.92746,-4.76043,-59.8759,2.70E-05,6.82E-06,-2.57E-06,-2.298,8.52449,88.9938,-693.544,1666.3,18704.6
409,1,-1245.76,1146.68,9510.75,6.00171,-2.92918,-59.1185,2.65E-05,6.76E-06,-2.69E-06,-2.27429,8.53908,88.7593,891.217,1767.58,19942.1
409,2,-1319.06,1171.12,9473.59,6.59498,-2.00762,-59.2959,2.58E-05,6.43E-06,-2.70E-06,-2.25302,8.55959,88.5299,551.26,1864.11,18153.3
409,3,-1371.34,1158.11,9480.39,7.04667,-0.805538,-59.4001,2.52E-05,6.07E-06,-2.70E-06,-2.23539,8.58566,88.3021,192.856,764.172,16951.5
409,4,-1437.52,1187.53,9481.98,7.29708,0.168227,-59.1952,2.54E-05,5.66E-06,-2.70E-06,-2.22006,8.61683,88.0719,159.689,2000.75,17564.1
410,0,-1514.85,1225.78,9491.35,7.77217,0.761313,-59.1129,2.63E-05,5.22E-06,-2.70E-06,-2.20514,8.65288,87.8383,101.56,2612.83,19301.6
410,1,-1557.18,1251.26,9520.19,7.97431,1.20613,-59.1884,2.75E-05,4.77E-06,-2.70E-06,-2.19121,8.69145,87.6028,0,1967.02,18975.5
410,2,-1553.15,1262.29,9507.92,7.82938,1.47325,-59.1994,2.82E-05,4.54E-06,-2.63E-06,-2.17795,8.73037,87.3651,30.283,1817.01,17629.7
410,3,-1583.56,1259.63,9419.17,8.24994,1.27363,-59.1517,2.79E-05,4.79E-06,-2.41E-06,-2.16295,8.77049,87.1225,208.485,1618.15,18966.6
410,4,-1755.56,1313.58,9398.27,8.48345,0.817753,-58.9812,2.74E-05,5.19E-06,-2.14E-06,-2.14733,8.81318,86.8779,494.501,616.938,16638.2
411,0,-1882.07,1285.1,9382.16,8.62363,0.0367321,-58.8035,2.68E-05,5.60E-06,-1.87E-06,-2.13121,8.85525,86.6335,-802.866,421.502,17147.8
411,1,-1873.25,1337.57,9376.34,8.40446,-1.69863,-58.7664,2.65E-05,5.86E-06,-1.70E-06,-2.10899,8.89095,86.3897,-1773.17,1057.88,19642.6
411,2,-1948.32,1405.29,9384.66,8.50551,-3.65378,-59.1052,2.63E-05,6.09E-06,-1.56E-06,-2.08116,8.92289,86.1496,-391.555,246.195,20041.9
411,3,-2066.71,1410.79,9381.24,8.1153,-5.23489,-59.108,2.61E-05,6.32E-06,-1.43E-06,-2.05237,8.95038,85.9126,-166.723,249.125,18411.6
411,4,-2116.67,1491.88,9428.89,7.79479,-7.20929,-59.407,2.60E-05,6.26E-06,-1.55E-06,-2.01784,8.97217,85.6756,60.9149,1476.49,18982
412,0,-2111.48,1516.38,9521.28,7.38211,-9.04694,-59.4741,2.60E-05,6.00E-06,-1.87E-06,-1.97935,8.98665,85.441,-756.21,1447.56,19598.6
412,1,-2089.13,1434.74,9525.17,6.89907,-10.805,-59.344,2.60E-05,5.68E-06,-2.23E-06,-1.93838,8.99244,85.2093,-1619.32,972.597,18857.4
412,2,-2083.53,1347.7,9467.31,6.51826,-12.7203,-59.4561,2.60E-05,5.45E-06,-2.40E-06,-1.89465,8.98989,84.9784,-1201.42,1110.94,18779.2
412,3,-2115.06,1326.65,9518.71,6.06542,-14.4291,-59.6861,2.60E-05,5.40E-06,-2.15E-06,-1.8482,8.98053,84.746,-953.909,283.607,19670.4
412,4,-2121.75,1349.98,9486.11,5.4886,-16.2689,-59.9075,2.60E-05,5.40E-06,-1.79E-06,-1.79793,8.96416,84.5094,-1700.46,115.221,17143.8
413,0,-2117.43,1210.45,9426.44,5.22326,-17.4276,-59.7873,2.60E-05,5.40E-06,-1.43E-06,-1.74732,8.94146,84.2715,-864.156,1152.21,19134.9
413,1,-2120.03,1231.41,9384.1,5.05805,-18.5402,-59.4788,2.60E-05,5.15E-06,-1.43E-06,-1.69342,8.91487,84.0349,123.406,1480.4,18494.6
413,2,-2059.33,1311.4,9397.3,5.12887,-19.4165,-59.5049,2.61E-05,4.84E-06,-1.51E-06,-1.63453,8.88604,83.7979,46.627,346.3,20033.4
413,3,-1976.86,1282.13,9350.06,5.31422,-19.7898,-58.8194,2.62E-05,4.52E-06,-1.60E-06,-1.57358,8.85517,83.5639,-189.566,1305.03,19430.4
413,4,-1960.37,1206.65,9372.31,5.26354,-19.7049,-58.491,2.64E-05,4.62E-06,-1.74E-06,-1.51449,8.82329,83.3312,-682.371,1175.7,19086.5
414,0,-1969.2,1201.12,9360.11,5.17928,-19.6354,-58.1225,2.66E-05,5.01E-06,-1.91E-06,-1.45569,8.79173,83.0974,-1384.66,907.251,18485.1
414,1,-1944.06,1245.37,9280.52,5.23974,-19.5295,-57.5054,2.68E-05,5.46E-06,-2.09E-06,-1.39577,8.76133,82.8632,-1456.45,280.635,18171.8
414,2,-1892.98,1292.39,9255.65,5.28629,-18.9836,-56.8456,2.69E-05,5.70E-06,-2.20E-06,-1.33577,8.733,82.6307,-1014.8,-65.0192,19254.7
414,3,-1872.97,1373.29,9332.8,5.14074,-18.1465,-56.2895,2.67E-05,5.49E-06,-2.15E-06,-1.27702,8.70769,82.4004,-1048.84,1659.55,20107.4
414,4,-1918.92,1455.42,9352.37,5.01806,-17.7261,-56.3315,2.65E-05,5.18E-06,-2.06E-06,-1.21948,8.68536,82.1711,-357.085,630.892,18364.7
415,0,-2007.13,1547.44,9421.25,4.95326,-16.6087,-55.0037,2.63E-05,4.86E-06,-1.97E-06,-1.16544,8.66924,81.9549,-679.565,1296.53,19336.1
415,1,-2034.37,1571.11,9368.44,4.35221,-15.7874,-54.2519,2.60E-05,4.84E-06,-1.91E-06,-1.11645,8.65544,81.746,-1194.01,129.653,19795.4
415,2,-2118.98,1683.33,9305.5,4.13599,-15.0192,-53.476,2.57E-05,4.88E-06,-1.87E-06,-1.06944,8.64715,81.5411,-1247.1,151.229,18549.6
415,3,-2206.63,1688.01,9308.48,3.05822,-14.179,-52.7316,2.54E-05,4.93E-06,-1.82E-06,-1.02963,8.63958,81.335,-1276.93,2167.35,18636.3
415,4,-2343.1,1767.31,9332.18,1.91528,-13.1508,-52.0401,2.53E-05,4.95E-06,-1.93E-06,-0.996559,8.63586,81.1292,-1505.51,1682.02,18084.3
416,0,-2402.72,1761.86,9375.17,0.827966,-12.2707,-51.1958,2.55E-05,4.95E-06,-2.13E-06,-0.970194,8.63227,80.9262,-824.542,607.391,18581.8
416,1,-2431.47,1718.67,9413.5,-0.000182065,-11.8003,-50.1843,2.58E-05,4.95E-06,-2.36E-06,-0.948427,8.628,80.7274,-1140.45,1398.48,20149.3
416,2,-2519.78,1775.27,9443.7,-0.465054,-11.6528,-49.0605,2.60E-05,4.90E-06,-2.45E-06,-0.928561,8.62513,80.5332,-2756.27,2334.66,20788.7
416,3,-2588.5,1856.8,9510.35,-1.07511,-11.5599,-47.8863,2.63E-05,4.74E-06,-2.24E-06,-0.910274,8.62298,80.3439,-2477.35,960.463,19624.6
416,4,-2606.96,1961.74,9574.57,-2.16782,-11.2532,-47.025,2.66E-05,4.56E-06,-1.97E-06,-0.894755,8.62047,80.1587,-2180.69,503.189,17465.6
417,0,-2565.57,2002.06,9506.31,-3.19248,-10.0515,-45.7482,2.69E-05,4.38E-06,-1.69E-06,-0.884417,8.61928,79.9802,-1584.58,1405.13,20002.2
417,1,-2653.54,2002.23,9378.11,-4.04311,-10.4565,-44.1838,2.70E-05,4.35E-06,-1.65E-06,-0.876902,8.61618,79.8094,-2311.14,250.906,19148.1
417,2,-2569.57,1886.83,9471.22,-4.41192,-10.2179,-42.8412,2.70E-05,4.35E-06,-1.65E-06,-0.871556,8.60958,79.6443,-2391.87,1172.63,17638.3
417,3,-2616.71,1893.02,9444.29,-5.23923,-9.90835,-41.2334,2.70E-05,4.35E-06,-1.65E-06,-0.869873,8.60323,79.484,-2057,1170.85,19073.4
417,4,-2661.54,1870.71,9386.38,-5.0043,-9.52778,-39.6526,2.68E-05,4.32E-06,-1.68E-06,-0.868492,8.59973,79.3288,-1852.16,1229.32,18275.4
418,0,-2644.67,1914.46,9359.84,-4.67465,-8.75435,-38.2804,2.65E-05,4.28E-06,-1.72E-06,-0.866821,8.60026,79.1788,-1692.46,1474.43,18252.9
418,1,-2631.34,1972.44,9333.27,-4.52302,-7.90665,-36.8783,2.62E-05,4.24E-06,-1.76E-06,-0.865429,8.60472,79.0345,-2054.5,1574.86,17342.3
418,2,-2653.14,1960.45,9301.95,-4.39706,-7.25608,-35.3453,2.59E-05,4.15E-06,-1.87E-06,-0.865503,8.61198,78.8958,-2101.67,1788.27,16005.4
418,3,-2626.6,1966.16,9275.83,-4.62466,-6.35716,-33.791,2.56E-05,3.99E-06,-2.12E-06,-0.867627,8.62149,78.7622,-423.013,2248.67,19017.5
418,4,-2521.52,1949.08,9150.3,-3.90868,-5.15564,-31.7527,2.54E-05,3.81E-06,-2.39E-06,-0.868936,8.63548,78.6363,-121.481,1585.72,16513.8
419,0,-2690.27,1923.7,9263.44,-3.30937,-4.78968,-29.7973,2.51E-05,3.62E-06,-2.66E-06,-0.871321,8.65452,78.5178,-1214.81,774.188,16560.5
419,1,-2523.56,1981.15,9225.73,-3.28989,-4.32789,-28.0628,2.54E-05,3.72E-06,-2.42E-06,-0.870586,8.67333,78.4036,-2182.11,2605.4,16239
419,2,-2640.35,1903.66,9322.78,-3.03517,-3.74982,-26.9124,2.59E-05,3.85E-06,-2.11E-06,-0.873646,8.69576,78.2924,-1293.81,1498.38,17813.4
419,3,-2698.65,1889.84,9265.76,-2.52595,-3.78972,-25.5616,2.63E-05,3.99E-06,-1.80E-06,-0.874881,8.72024,78.1862,-707.81,1177.34,18446.2
419,4,-2702.14,1910.2,9273.5,-2.54868,-3.40074,-24.0939,2.63E-05,3.88E-06,-1.67E-06,-0.877038,8.7463,78.0882,-1685.03,1907.19,19032.9
420,0,-2720.14,1963.86,9324.88,-2.5283,-3.09555,-22.9058,2.61E-05,3.63E-06,-1.65E-06,-0.878787,8.77437,77.9967,-1280.93,2120.41,18018.4
420,1,-2722.84,1984.29,9390.34,-2.43397,-3.10404,-21.6162,2.57E-05,3.36E-06,-1.65E-06,-0.87965,8.80257,77.911,-112.672,1910.01,16653.9
420,2,-2676.75,1931.39,9428.51,-2.79095,-3.24335,-20.1127,2.57E-05,3.40E-06,-1.62E-06,-0.88101,8.8277,77.8296,-452.567,2020.94,17457.8
420,3,-2662.1,1876.56,9373.39,-3.35862,-3.45007,-18.9985,2.61E-05,4.08E-06,-1.54E-06,-0.883738,8.85001,77.7482,-1442.71,1887.68,19310.5
420,4,-2736.57,1853.91,9404.82,-3.26162,-3.03408,-17.7955,2.66E-05,4.85E-06,-1.45E-06,-0.888037,8.87471,77.6699,-1790.52,1254.34,18836.8
421,0,-2577.55,1917,9490.39,-3.28913,-2.87984,-16.8757,2.71E-05,5.62E-06,-1.36E-06,-0.889331,8.89784,77.5953,108.601,1978.13,18504
421,1,-2586.37,1865.62,9471.9,-3.34421,-2.27246,-15.7956,2.68E-05,5.45E-06,-1.60E-06,-0.894607,8.92271,77.5414,-3863.82,1058.84,19071.7
421,2,-2680.36,1864.91,9373.37,-3.00024,-1.83919,-15.3615,2.64E-05,5.19E-06,-1.86E-06,-0.901232,8.95209,77.4929,-1922.3,191.339,19170.2
421,3,-2623.03,1839.6,9347.05,-2.76462,-1.33112,-14.8742,2.60E-05,4.92E-06,-2.13E-06,-0.907916,8.98213,77.4478,-1495.22,1460.54,18630.4
421,4,-2654.63,1839.04,9417.53,-2.3902,-0.383819,-13.7964,2.59E-05,4.59E-06,-2.05E-06,-0.916156,9.01713,77.4074,-1017.84,1775.06,17104.7
422,0,-2596.9,1823.15,9424.59,-2.1593,0.522084,-12.9027,2.60E-05,4.23E-06,-1.75E-06,-0.924816,9.054,77.3671,-325.699,1435.13,17884.7
422,1,-2520.77,1777.14,9371.9,-1.9561,1.25413,-12.1679,2.61E-05,3.87E-06,-1.44E-06,-0.934098,9.09233,77.3262,0,2121.14,19648.6
422,2,-2519.06,1783.83,9371.65,-1.33713,2.27247,-10.9522,2.61E-05,3.58E-06,-1.22E-06,-0.943176,9.13585,77.289,-183.193,2838.71,19898.9
422,3,-2414.86,1881.94,9390.71,-0.378376,3.63757,-9.36503,2.58E-05,3.43E-06,-1.20E-06,-0.949095,9.18588,77.2561,-645.912,1566.84,19794.4
422,4,-2358.48,1887.86,9299.05,0.255766,4.40262,-8.05644,2.54E-05,3.30E-06,-1.20E-06,-0.953222,9.23944,77.2226,-699.47,1309.64,18696.8
423,0,-2223.55,1855.85,9298.39,0.810616,5.01663,-7.09153,2.51E-05,3.16E-06,-1.20E-06,-0.955415,9.29379,77.1911,88.1713,1951.01,18052.5
423,1,-2249.5,1825.29,9367.24,1.25909,6.69654,-5.64377,2.53E-05,3.15E-06,-1.12E-06,-0.961303,9.35548,77.1654,-1264.39,2292.59,16855.6
423,2,-2222.54,1902.36,9336.42,1.79178,7.81136,-4.02426,2.55E-05,3.15E-06,-1.03E-06,-0.965384,9.42279,77.1423,-1680.11,775.903,18063.2
423,3,-2206.81,1820.76,9352.42,2.58102,9.13468,-2.77476,2.57E-05,3.15E-06,-9.36E-07,-0.971338,9.49502,77.1223,-523.938,1619.97,19082.4
423,4,-2175.9,1843.93,9419.04,3.21412,10.1785,-1.31705,2.57E-05,2.87E-06,-7.62E-07,-0.976219,9.57187,77.1075,-970.082,1482.76,18924.6
424,0,-2160.73,1935.22,9438.7,3.46166,11.1078,0.0897504,2.54E-05,2.43E-06,-5.40E-07,-0.980763,9.65325,77.0984,-808.401,1942.98,18412.7
424,1,-2098.82,1965.95,9414.83,3.54739,11.9552,1.24683,2.52E-05,1.98E-06,-3.14E-07,-0.9855,9.73674,77.0942,0,2179.85,18315.3
424,2,-2027.14,1935.67,9430.86,3.84526,12.5245,2.42111,2.51E-05,1.91E-06,-3.87E-07,-0.989908,9.82129,77.0946,-488.709,825.517,18653.5
424,3,-2038.28,1930.96,9473.44,4.15387,13.043,3.72075,2.54E-05,2.63E-06,-1.07E-06,-0.994248,9.90807,77.0976,-1303.22,70.329,18820.4
424,4,-1847.07,1968.24,9412.5,3.66697,14.0979,4.60958,2.57E-05,3.39E-06,-1.79E-06,-0.998778,9.99443,77.0962,0,316.48,17854.4
425,0,-1893.15,1949.97,9486.46,4.47093,14.678,5.33357,2.59E-05,4.16E-06,-2.51E-06,-1.00257,10.0849,77.0948,0,0,17221.4
425,1,-1916.53,1957.24,9498.45,3.56476,15.0185,5.73413,2.59E-05,4.15E-06,-2.07E-06,-1.01068,10.1741,77.0949,0,111.938,19767.3
425,2,-1901.56,1987.8,9478.04,3.7546,15.1157,6.63691,2.59E-05,4.11E-06,-1.58E-06,-1.01668,10.2644,77.0983,-502.778,1435.59,19273.1
425,3,-1896.49,1902.7,9558.96,4.00369,14.8854,6.92326,2.58E-05,4.07E-06,-1.09E-06,-1.02391,10.3527,77.1161,-1039.38,1143.99,18656.9
425,4,-1926.73,1812.78,9504.48,4.403,14.7723,7.23828,2.60E-05,4.11E-06,-1.11E-06,-1.03189,10.4413,77.1416,-1321.95,1017.37,19819.7
426,0,-1901.59,1861.39,9510.3,4.45081,14.4417,7.61346,2.64E-05,4.20E-06,-1.41E-06,-1.03741,10.5286,77.1703,-1172.48,2939.77,19686
426,1,-1899.57,1943.79,9517.49,4.39684,13.871,8.04086,2.67E-05,4.29E-06,-1.73E-06,-1.04015,10.6148,77.1999,-1400.43,2946.8,18720.4
426,2,-1939.15,1931.59,9481.31,4.46341,13.4262,8.71193,2.68E-05,4.33E-06,-1.88E-06,-1.04185,10.7,77.2306,-1609.17,579.339,18387.6
426,3,-1863.93,1902.81,9591.54,4.22977,13.139,9.60397,2.63E-05,4.29E-06,-1.71E-06,-1.04258,10.7815,77.2644,-708.536,1558.96,17675.3
426,4,-1796.36,1895.83,9545.13,4.23427,12.6076,10.3489,2.58E-05,4.25E-06,-1.53E-06,-1.0409,10.8599,77.3013,-1291.61,1963.04,18876.4
427,0,-1744.11,1807.21,9632.29,3.91249,11.7351,10.8507,2.52E-05,4.20E-06,-1.35E-06,-1.03887,10.9321,77.3437,0,1141.4,19336.3
427,1,-1662.59,1856.27,9574.75,3.74402,10.6919,10.6985,2.56E-05,4.20E-06,-1.35E-06,-1.0324,10.9991,77.3864,374.307,1405.75,20109.3
427,2,-1674.97,1851.16,9612.78,4.10792,10.2715,11.5937,2.59E-05,4.20E-06,-1.35E-06,-1.02375,11.0661,77.4327,220.073,1136.37,18637.5
427,3,-1581.16,1752.25,9607.88,3.70144,10.0229,12.7624,2.63E-05,4.20E-06,-1.35E-06,-1.01583,11.1276,77.481,-814.218,1070.46,19064.7
427,4,-1469.32,1838.3,9692.04,3.40875,9.87472,13.5738,2.64E-05,4.20E-06,-1.35E-06,-1.00462,11.1873,77.5312,-656.556,1989.88,20591.1
428,0,-1436.91,1890.72,9793.84,3.20486,9.43019,13.9702,2.64E-05,4.20E-06,-1.35E-06,-0.991753,11.2443,77.5824,-815.191,1337.49,19767.4
428,1,-1404.94,1810.35,9783.53,2.85718,9.30132,14.1679,2.64E-05,4.20E-06,-1.35E-06,-0.980787,11.2983,77.6349,-1237.55,325.651,18511.1
428,2,-1333.28,1757.06,9723.55,2.52708,9.64621,14.4066,2.65E-05,4.22E-06,-1.56E-06,-0.971616,11.3509,77.6892,-737.241,1140.21,18566.1
428,3,-1324.44,1783.16,9764.5,2.47719,9.64147,14.7912,2.68E-05,4.26E-06,-2.19E-06,-0.962033,11.4033,77.7452,175.946,2097.21,18054.3
428,4,-1312.38,1712.84,9765.38,2.57978,10.1416,15.1019,2.70E-05,4.31E-06,-2.82E-06,-0.954354,11.4563,77.8021,791.758,1844.18,20109.1
429,0,-1273.8,1700.6,9739.58,2.19596,10.2487,14.832,2.73E-05,4.35E-06,-3.45E-06,-0.948053,11.5078,77.8581,0,1913.49,17347.2
429,1,-1285.87,1803.15,9734.4,2.08381,9.86667,15.4309,2.79E-05,4.58E-06,-2.77E-06,-0.939445,11.5593,77.9203,-225.436,1763.2,18956.2
429,2,-1211.8,1792,9647.62,1.78053,9.82539,15.3523,2.85E-05,4.80E-06,-2.09E-06,-0.931396,11.6083,77.9826,407.883,807.281,17607.3
429,3,-1227.73,1801.37,9706.45,1.66372,9.90755,15.3128,2.90E-05,5.02E-06,-1.43E-06,-0.924088,11.6576,78.0449,382.286,420.379,18734.5
429,4,-1151.63,1721.04,9791.69,1.53402,9.79446,15.1337,2.85E-05,4.79E-06,-1.57E-06,-0.917599,11.7029,78.1097,448.708,1659.95,19070.6
430,0,-1201.34,1708.52,9818.54,1.33839,9.51587,15.1326,2.75E-05,4.34E-06,-2.11E-06,-0.912182,11.7478,78.1766,293.507,1403.78,18959.5
430,1,-1305.83,1776.78,9813.28,1.14376,9.32573,15.1538,2.65E-05,3.90E-06,-2.64E-06,-0.907145,11.7938,78.2436,-48.8796,740.72,19219.3
430,2,-1288.64,1766.31,9811.57,0.993888,8.98557,14.9897,2.59E-05,3.76E-06,-2.85E-06,-0.901315,11.8374,78.306,-260.052,1235.85,19256.9
430,3,-1270.37,1661.35,9799.22,0.780375,8.15103,14.8977,2.63E-05,4.21E-06,-2.45E-06,-0.894666,11.8759,78.3596,-348.793,836.079,18844
430,4,-1264.29,1656.6,9798.93,0.303138,7.74587,14.7428,2.67E-05,4.66E-06,-2.04E-06,-0.888328,11.9113,78.4109,25.8097,1178.48,19184
431,0,-1166.66,1621.88,9877.86,0.285478,6.87171,14.9952,2.70E-05,5.10E-06,-1.66E-06,-0.878825,11.9414,78.463,12.3821,1913.49,19625.7
431,1,-1248.12,1581.02,9863.89,-0.265284,6.19733,14.5681,2.71E-05,5.05E-06,-2.02E-06,-0.872504,11.9682,78.5221,-53.0504,2007.55,18228.9
431,2,-1208.68,1498.21,9932.22,-0.78643,5.22739,14.4513,2.73E-05,5.01E-06,-2.38E-06,-0.866087,11.9878,78.5826,711.68,1510.04,19305.4
431,3,-1188.25,1538.57,10024.4,-0.680992,4.98273,13.9426,2.74E-05,4.97E-06,-2.74E-06,-0.857798,12.0074,78.6412,271.404,1529.11,18712.3
431,4,-1213,1410.56,10067.2,-1.1101,4.52836,13.7495,2.70E-05,5.08E-06,-2.98E-06,-0.8529,12.0221,78.6997,-574.048,1727.25,19213.5
432,0,-1245.5,1367.68,10069.1,-1.40079,3.78808,13.4317,2.64E-05,5.26E-06,-3.16E-06,-0.847674,12.0339,78.7569,-1404.77,908.808,18604.3
432,1,-1255.41,1390.18,10053.9,-1.34244,3.242,12.9602,2.59E-05,5.43E-06,-3.33E-06,-0.841019,12.0444,78.8122,-864.45,494.449,18399.2
432,2,-1222.67,1326.43,10053,-1.34914,2.94773,12.7095,2.57E-05,5.50E-06,-3.27E-06,-0.834227,12.0524,78.8665,182.458,805.169,19998.9
432,3,-1160.9,1309.08,10089.2,-1.44573,2.60978,12.5822,2.61E-05,5.36E-06,-2.82E-06,-0.826489,12.0577,78.9207,-703.859,204.036,19733.5
432,4,-1166.09,1321.95,10084.3,-1.76781,2.56772,12.3817,2.66E-05,5.23E-06,-2.37E-06,-0.819813,12.0622,78.9758,-165.149,1644.64,17736.7
433,0,-1155.05,1380.38,9919.63,-1.75188,2.58139,11.9962,2.70E-05,5.09E-06,-1.94E-06,-0.812285,12.0681,79.0297,0,50.6725,18245.7
433,1,-1231.65,1464.97,9892,-1.48654,1.96394,11.6608,2.69E-05,5.00E-06,-1.71E-06,-0.801693,12.0752,79.0817,-225.956,1183.7,20181.9
433,2,-1123.39,1404.49,9892.4,-1.35914,1.95673,11.9623,2.67E-05,4.91E-06,-1.48E-06,-0.790097,12.0797,79.1331,535.871,1043.36,20714.8
433,3,-1123.54,1329.15,9802.46,-1.23193,2.1692,11.6813,2.66E-05,4.82E-06,-1.29E-06,-0.780316,12.0849,79.1822,-500.125,293.042,19967.6
433,4,-1182.09,1401.69,9802.78,-0.919588,2.21442,11.4538,2.67E-05,4.70E-06,-1.43E-06,-0.768913,12.0931,79.23,-395.223,1386.66,19071.6
434,0,-1159.8,1473.59,9818.31,-0.799704,2.1469,11.3825,2.68E-05,4.56E-06,-1.75E-06,-0.755446,12.1016,79.2758,54.3203,1552.21,19908.3
434,1,-1135.73,1460.19,9813.88,-0.864823,2.24389,11.3947,2.69E-05,4.44E-06,-2.06E-06,-0.742444,12.1097,79.3201,-103.256,1089.09,20468
434,2,-1181.89,1421.94,9830.81,-0.725935,2.27942,11.3613,2.69E-05,4.44E-06,-2.34E-06,-0.730157,12.1184,79.3635,-212.693,1700.8,19559.4
434,3,-1180.29,1408.32,9845.59,-0.399352,1.98185,11.1396,2.68E-05,4.67E-06,-2.57E-06,-0.716359,12.1267,79.4054,157.644,2354.81,20093.7
434,4,-1148.74,1433.52,9830.52,-0.39204,2.34641,11.0984,2.67E-05,4.89E-06,-2.79E-06,-0.702571,12.1361,79.4461,107.705,3081.29,21339.7
435,0,-1163.11,1509.13,9804.22,0.355899,1.89673,11.3599,2.66E-05,5.09E-06,-2.97E-06,-0.683986,12.1474,79.4871,440.464,189.545,17411
