Devices,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,
,,TS-01874 - accel,,,TS-01874 - gyro,,,TS-01874 - mag,,,TS-01874 - Global Angle,,,TS-01874 - HighG,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
314,2,8023.01,2582.17,13965.8,-14.7669,100.835,276.233,-7.05E-06,4.95E-06,1.97E-05,8.55292,23.3236,-71.5397,6741.3,8250.2,24463.6
314,3,7677.66,2548.49,14344.9,-13.4815,87.1875,296.257,-7.05E-06,4.95E-06,1.97E-05,8.94033,23.5114,-70.3036,5289.6,7710.57,24540
314,4,7287.26,2581.28,14618.4,-11.6331,72.7154,314.692,-7.05E-06,4.95E-06,1.97E-05,9.30897,23.6344,-68.9951,4220.41,8791.16,24241.9
315,0,7009.22,2628.82,14911.1,-8.98152,58.6746,331.451,-7.07E-06,4.99E-06,1.97E-05,9.66013,23.6931,-67.6136,6211.29,7659.64,24395.1
315,1,6759.08,2532.2,15220.2,-5.30726,44.9985,347.281,-7.16E-06,5.17E-06,2.00E-05,9.99921,23.6785,-66.1658,3855.11,8625.73,26174
315,2,6600.28,2473.06,15474,-1.9431,32.1751,360.774,-7.25E-06,5.35E-06,2.03E-05,10.3275,23.6038,-64.6708,3496.62,6727.12,25367.4
315,3,6329.36,2400.95,15677.1,1.8089,20.2466,373.289,-7.27E-06,5.62E-06,2.04E-05,10.6489,23.4713,-63.1331,3720.62,6263.4,25783.9
315,4,5953.33,2292.35,15756.7,5.9158,9.13124,384.91,-7.03E-06,6.19E-06,2.03E-05,10.9668,23.2835,-61.559,4687.8,7677.49,25497.4
316,0,5491.85,2162.92,15742.4,10.5753,-1.16829,395.686,-6.67E-06,6.91E-06,2.01E-05,11.2846,23.0427,-59.9508,4634.4,8520,25564
316,1,4983.66,2026.35,15597.6,15.144,-10.5153,405.492,-6.40E-06,7.57E-06,1.99E-05,11.6032,22.7533,-58.3114,3695.37,8216.63,26322.9
316,2,4493.62,1923,15344.8,18.9487,-18.7731,414.043,-6.51E-06,7.98E-06,1.96E-05,11.922,22.4212,-56.6465,3389.03,7841.68,26321.4
316,3,4100.15,1858.57,15131.3,22.1753,-25.9881,421.214,-7.14E-06,8.02E-06,1.92E-05,12.2408,22.0521,-54.962,4252.32,7893.2,25446.6
316,4,3863.21,1667.62,14932.6,24.6711,-32.3585,427.102,-7.74E-06,8.08E-06,1.89E-05,12.5572,21.6513,-53.2585,5813.58,8525.79,26105.5
317,0,3630.42,1449.06,14706.2,25.5053,-37.6299,431.051,-8.14E-06,8.24E-06,1.88E-05,12.8664,21.2268,-51.542,2334.95,7824.73,24260.2
317,1,3433.37,1142.52,14569.6,26.5068,-41.5424,432.99,-7.69E-06,8.83E-06,1.94E-05,13.1712,20.782,-49.8235,1955.64,7357.35,24721.6
317,2,3295.5,875.646,14501.4,26.8928,-44.2288,433.819,-7.24E-06,9.41E-06,2.01E-05,13.4701,20.3263,-48.1034,2436.55,6920.84,25378
317,3,3158.69,688.454,14447.2,27.4854,-46.0472,434.173,-6.99E-06,9.85E-06,2.06E-05,13.7657,19.8622,-46.3834,2438.24,6577.42,24060.7
317,4,2989.56,367.996,14332.4,27.1244,-47.3926,432.711,-7.41E-06,9.80E-06,2.05E-05,14.0539,19.394,-44.6724,2322.54,7070.33,23547.3
318,0,2751.46,-43.4095,14232.7,26.9145,-48.7691,430.254,-8.13E-06,9.53E-06,2.01E-05,14.3352,18.9215,-42.9723,2337.07,7248.95,25269.4
318,1,2472.86,-448.107,14285.8,27.1816,-50.0341,427.37,-8.80E-06,9.32E-06,1.97E-05,14.6109,18.445,-41.2841,1566.85,6539.53,25933.6
318,2,2171.95,-864.143,14493.1,27.1206,-50.8497,423.972,-9.26E-06,9.31E-06,1.97E-05,14.8807,17.9668,-39.6105,519.526,5926.14,24164
318,3,1754.07,-1328.7,14778.5,26.7669,-51.6866,420.167,-9.44E-06,9.58E-06,1.99E-05,15.1437,17.4871,-37.9544,770.676,5655.31,23960.8
318,4,1053.24,-1722.58,15261.3,27.2775,-53.5995,415.717,-9.61E-06,9.86E-06,2.02E-05,15.401,17.0015,-36.3169,-109.933,3429.15,26005.3
319,0,-56.8588,-2060.6,15669.1,28.5547,-55.4099,411.152,-9.75E-06,1.02E-05,2.05E-05,15.6557,16.5097,-34.6984,-1099.33,3206.03,26615.7
319,1,-1182.13,-2118.96,15718.9,30.8051,-56.8662,407.148,-9.75E-06,1.10E-05,2.07E-05,15.9135,16.0107,-33.101,-1678,3057.89,26309.3
319,2,-2142.67,-2177.85,15928.2,32.2902,-58.4898,403.437,-9.75E-06,1.17E-05,2.09E-05,16.171,15.5051,-31.5241,-2418.4,4619.64,26331.4
319,3,-3067.12,-2185.7,16180.5,33.9214,-60.671,400.378,-9.91E-06,1.22E-05,2.10E-05,16.4287,14.9903,-29.9619,-3719.22,3249.32,25316.4
319,4,-3978.12,-2363.17,16628,34.7859,-63.7599,397.023,-1.05E-05,1.21E-05,2.07E-05,16.6821,14.464,-28.4162,-4970.74,4363.83,25837.6
320,0,-5039.07,-2599.28,16970.5,35.4829,-67.2778,393.039,-1.14E-05,1.17E-05,2.02E-05,16.931,13.9251,-26.892,-6089.47,4543.74,27275.2
320,1,-6246.02,-2803.1,16998.6,36.292,-71.1814,388.792,-1.22E-05,1.14E-05,1.98E-05,17.1754,13.3721,-25.3894,-7636.61,2872.94,27184.3
320,2,-7467.02,-2987.15,16849,37.0747,-76.2398,383.975,-1.27E-05,1.14E-05,1.96E-05,17.414,12.8012,-23.9098,-9302.15,1809.69,26377.8
320,3,-8633.97,-3155.65,16715.7,37.9424,-83.4563,377.657,-1.27E-05,1.18E-05,1.96E-05,17.6454,12.2048,-22.4625,-10161.6,1599.99,27502.7
320,4,-9684.38,-3351.77,16520.4,38.4156,-93.5993,370.412,-1.28E-05,1.22E-05,1.97E-05,17.8662,11.572,-21.056,-11388.8,2204.22,27079.6
321,0,-10531.7,-3483.54,16283.2,38.0312,-107.297,362.172,-1.29E-05,1.25E-05,2.00E-05,18.0702,10.8915,-19.6901,-13038.1,1913.49,26788.9
321,1,-11242.8,-3587.32,15815.8,36.5163,-123.157,354.056,-1.28E-05,1.20E-05,2.05E-05,18.25,10.1487,-18.3704,-11683.4,1099.15,25834.4
321,2,-11689.5,-3845.87,15344.8,34.028,-140.502,345.417,-1.27E-05,1.16E-05,2.11E-05,18.4038,9.34497,-17.0966,-11571.6,1127.67,23749.8
321,3,-11877.8,-4278.8,14956.8,32.0779,-159.471,336.638,-1.28E-05,1.12E-05,2.15E-05,18.5342,8.47389,-15.8675,-12367.9,2075.75,24724.2
321,4,-11918.3,-4809.38,14685,30.5456,-178.195,326.745,-1.36E-05,1.11E-05,2.14E-05,18.6435,7.53832,-14.6865,-13845.9,898.482,24779.7
322,0,-12047.3,-5168.23,14540.7,29.9855,-194.588,315.904,-1.47E-05,1.10E-05,2.10E-05,18.7381,6.54827,-13.5541,-13073.9,404,24875.4
322,1,-12304.4,-5272.35,14491,30.3168,-207.094,303.918,-1.57E-05,1.10E-05,2.06E-05,18.8237,5.51935,-12.4728,-12073.6,662.361,24049.7
322,2,-12615,-5095.78,14510.2,31.1007,-214.321,290.784,-1.61E-05,1.10E-05,2.06E-05,18.9053,4.47253,-11.4446,-12896.8,810.055,22610
322,3,-12941.4,-4559.02,14679.6,32.1997,-215.399,277.554,-1.61E-05,1.12E-05,2.08E-05,18.9874,3.43088,-10.4672,-13169,2008.32,24249.2
322,4,-13186.7,-3860.33,15169.1,32.9989,-211.412,264.932,-1.60E-05,1.13E-05,2.11E-05,19.0715,2.41259,-9.54035,-14084,1547.14,25966.4
323,0,-13664.2,-2952.79,15821.5,33.5655,-203.513,253.375,-1.60E-05,1.15E-05,2.12E-05,19.1587,1.4305,-8.6665,-14607.6,3758.04,25797.7
323,1,-14203.4,-2043.85,16334.3,32.6333,-191.803,241.738,-1.61E-05,1.20E-05,2.07E-05,19.244,0.506966,-7.8346,-14225.5,4148.84,26512.3
323,2,-14816.9,-1094.48,16780.6,30.579,-179.097,230.521,-1.63E-05,1.24E-05,2.02E-05,19.3231,-0.361863,-7.0325,-15686.3,4393.05,27618.4
323,3,-15383.6,-202.458,17324.4,27.158,-166.483,219.793,-1.66E-05,1.27E-05,1.98E-05,19.3904,-1.17321,-6.26068,-15699.3,6465.97,26784.5
323,4,-15965.5,434.583,17738.2,22.356,-155.247,209.134,-1.73E-05,1.26E-05,1.99E-05,19.4401,-1.93236,-5.52133,-18226.1,5873.09,26875.6
324,0,-16551.1,884.02,17976.3,16.8997,-146.108,198.312,-1.81E-05,1.24E-05,2.01E-05,19.4699,-2.6477,-4.81796,-19076.2,6496.18,27736
324,1,-17066.1,1254.14,18050.5,10.9826,-139.6,186.971,-1.89E-05,1.21E-05,2.03E-05,19.4775,-3.32952,-4.15641,-18186.9,7006.96,27881
324,2,-17441.3,1569.52,17966.1,4.3523,-135.93,175.36,-1.96E-05,1.21E-05,2.03E-05,19.46,-3.98863,-3.53958,-18473.9,5870.26,27909.8
324,3,-17633.6,1808.99,17753.8,-2.8902,-134.569,164.222,-2.03E-05,1.22E-05,2.01E-05,19.4149,-4.63403,-2.96684,-18623,7335.88,28995.5
324,4,-17599.5,1914.26,17416.8,-10.254,-134.386,152.956,-2.09E-05,1.22E-05,1.99E-05,19.3418,-5.2709,-2.4435,-17279.3,8452.09,28187.2
325,0,-17323.8,1692.92,16925.3,-16.9207,-134.386,141.159,-2.13E-05,1.23E-05,1.98E-05,19.2435,-5.9007,-1.97694,-17800.6,7024.5,27468.7
325,1,-16844,1623.11,16233.5,-24.6525,-133.323,129.564,-2.13E-05,1.23E-05,1.98E-05,19.1128,-6.51646,-1.5633,-19397.6,7067.01,26903.6
325,2,-16258.1,1683.18,15294.7,-33.6776,-129.587,119.064,-2.13E-05,1.23E-05,1.98E-05,18.9475,-7.1092,-1.19299,-17390.9,7971.39,25135.9
325,3,-15594.5,1848.99,14117.9,-42.8998,-122.898,108.961,-2.14E-05,1.21E-05,1.97E-05,18.7474,-7.66827,-0.86669,-15500.3,8854.32,25160.5
325,4,-14771.1,2181.54,12992.4,-51.5989,-113.876,98.2613,-2.16E-05,1.17E-05,1.96E-05,18.5154,-8.18388,-0.581266,-14336.1,8555.32,23875.9
326,0,-13809.4,2724.38,12080.3,-60.7228,-103.118,89.0295,-2.20E-05,1.11E-05,1.93E-05,18.2491,-8.65038,-0.326531,-14149.6,9298.64,21728.4
326,1,-12881.6,3289.82,11320.6,-69.9951,-90.3809,80.4527,-2.23E-05,1.06E-05,1.92E-05,17.9484,-9.06032,-0.100919,-13520.1,10603.3,21203.5
326,2,-12137.3,3749.05,10660.9,-78.3238,-75.5242,70.9034,-2.26E-05,1.04E-05,1.93E-05,17.6172,-9.40557,0.0913372,-12062.6,10698.2,21318.3
326,3,-11608.2,4194.46,10241.9,-85.4909,-59.1606,61.3667,-2.30E-05,1.04E-05,1.97E-05,17.26,-9.68056,0.250762,-11686.7,10530.5,19311.7
326,4,-11353.4,4566.44,10251.3,-91.4831,-41.5575,51.7576,-2.33E-05,1.03E-05,2.00E-05,16.8817,-9.88022,0.380337,-12088,11368.7,19127.1
327,0,-11361,5033.27,10725.5,-96.071,-23.0059,41.8466,-2.34E-05,1.01E-05,2.02E-05,16.4877,-10.001,0.478139,-11998.5,11002.6,19056.6
327,1,-11682.8,5664.48,11193.9,-99.0619,-4.24947,31.5677,-2.32E-05,9.62E-06,2.01E-05,16.0833,-10.0324,0.537288,-12041.7,11550,20497.1
327,2,-12147.9,6473.64,11429.8,-101.504,14.4474,21.655,-2.30E-05,9.12E-06,1.99E-05,15.6721,-9.98454,0.566293,-13756.5,13037.7,21486.7
327,3,-12477.2,7445.4,11414.7,-103.633,32.6748,11.7489,-2.28E-05,8.93E-06,1.99E-05,15.2556,-9.8593,0.566202,-14526,13817.2,21598.9
327,4,-12617.3,8516.78,11270.1,-106.54,49.6313,1.27123,-2.27E-05,9.17E-06,1.99E-05,14.8304,-9.66177,0.533961,-14083.9,14590.8,21430.6
328,0,-12680.3,9567.12,11030.5,-110.563,64.8654,-9.75354,-2.26E-05,9.58E-06,2.00E-05,14.3922,-9.39876,0.46506,-13857.1,14832.7,20957.8
328,1,-12771.1,10436.5,10654,-115.27,77.8748,-21.2349,-2.25E-05,9.71E-06,2.02E-05,13.9388,-9.07911,0.35574,-13962.8,15529,20187.3
328,2,-12909,10988.7,10154.9,-120.3,88.3999,-33.4013,-2.25E-05,9.24E-06,2.05E-05,13.4692,-8.7122,0.20213,-14177.4,16809.9,19434.7
328,3,-13023,11198.4,9639.42,-125.439,96.6697,-46.5535,-2.25E-05,8.29E-06,2.09E-05,12.9833,-8.3065,-0.000901736,-14649.6,17191.9,18839.4
328,4,-12983.8,11202.1,9163.53,-129.62,102.739,-60.5434,-2.25E-05,7.39E-06,2.13E-05,12.4849,-7.87048,-0.258196,-13916.1,18417.4,18148.9
329,0,-12800.8,11197.7,8706.73,-132.056,106.399,-74.9849,-2.24E-05,6.95E-06,2.14E-05,11.9809,-7.41351,-0.571816,-15899.1,16264.7,18361
329,1,-12642.1,11221.4,8338.95,-134.631,108.423,-89.6379,-2.23E-05,7.04E-06,2.10E-05,11.4698,-6.94041,-0.950481,-12382.2,19535.5,17393.2
329,2,-12444.4,11352.3,8010,-136.386,109.527,-103.621,-2.22E-05,7.13E-06,2.06E-05,10.9555,-6.45766,-1.38458,-11604.8,18457.2,18339
329,3,-12192.9,11560,7610.36,-137.845,109.587,-116.512,-2.21E-05,7.19E-06,2.04E-05,10.4384,-5.97002,-1.87,-12219.3,17665.5,17910.1
329,4,-11938.6,11689.4,7269.41,-139.831,108.554,-128.678,-2.21E-05,7.20E-06,2.06E-05,9.91566,-5.48206,-2.4039,-12122.7,18223.9,16654.2
330,0,-11699.8,11669.4,7000.53,-141.659,106.484,-141.328,-2.21E-05,7.20E-06,2.10E-05,9.38814,-4.99777,-2.98858,-11702.2,18277.9,16105.2
330,1,-11485.1,11575.8,6732.51,-142.56,103.591,-154.469,-2.20E-05,7.08E-06,2.11E-05,8.85931,-4.52042,-3.62594,-11185,18184.4,16711.6
330,2,-11252.5,11501.4,6511.36,-142.43,100.044,-167.171,-2.17E-05,6.73E-06,2.11E-05,8.33266,-4.05305,-4.31437,-10507.1,18442.8,17018.2
330,3,-10911.5,11451.8,6450.36,-141.382,95.8301,-179.171,-2.13E-05,6.23E-06,2.09E-05,7.8113,-3.59877,-5.05114,-10150.6,17534,15784.5
330,4,-10451.7,11428.7,6401.6,-139.303,91.0477,-191.136,-2.10E-05,5.76E-06,2.06E-05,7.29879,-3.16019,-5.83604,-10151.1,16435.4,15273.3
331,0,-9945.51,11479.6,6318.71,-136.7,86.1637,-203.062,-2.07E-05,5.52E-06,2.05E-05,6.79683,-2.73806,-6.66891,-11959.3,17112.3,15822.7
331,1,-9328.75,11539.2,6362.33,-133.177,81.2734,-214.439,-2.04E-05,5.48E-06,2.05E-05,6.31046,-2.33493,-7.54813,-11036.5,18502.1,17512.1
331,2,-8697.93,11578.3,6353.37,-129.33,76.2418,-224.957,-2.01E-05,5.43E-06,2.04E-05,5.83883,-1.94996,-8.46466,-9338.23,19159.1,14966.8
331,3,-7989.17,11673.3,6289.5,-125.242,71.7662,-234.923,-1.97E-05,5.32E-06,2.04E-05,5.38258,-1.58125,-9.41914,-8412.33,19019.8,16165.3
331,4,-7243.08,11768.6,6246.14,-120.648,68.1273,-244.657,-1.91E-05,5.16E-06,2.03E-05,4.94379,-1.2259,-10.4092,-7551.97,18710.2,16168.1
332,0,-6495.39,11854.5,6213.99,-115.968,65.2592,-253.96,-1.85E-05,4.98E-06,2.03E-05,4.5225,-0.881345,-11.4324,-6127.83,18878,16249.9
332,1,-5808.12,11944.3,6179.51,-111.352,63.374,-262.684,-1.81E-05,4.93E-06,2.05E-05,4.11866,-0.544038,-12.4877,-5627.22,18521.8,17009.8
332,2,-5246.18,12039.4,6141.55,-106.501,62.8283,-270.792,-1.81E-05,5.12E-06,2.10E-05,3.7336,-0.209207,-13.5708,-6317.59,17761.3,16672.2
332,3,-4772.75,12126.4,6084.26,-101.281,63.7395,-278.098,-1.84E-05,5.44E-06,2.17E-05,3.36918,0.128378,-14.6742,-5842.97,18655.2,15529.8
332,4,-4221.26,12207.2,6011.32,-96.0678,66.0698,-284.346,-1.86E-05,5.73E-06,2.24E-05,3.02595,0.473706,-15.7955,-4486.36,19965.1,16114.7
333,0,-3700.51,12420.5,5990,-91.2871,69.4978,-289.298,-1.85E-05,5.79E-06,2.25E-05,2.70279,0.830718,-16.9341,-4286.73,18178.2,16227.4
333,1,-3254.12,12582.4,5991.75,-87.2846,73.6956,-293.566,-1.81E-05,5.69E-06,2.22E-05,2.39941,1.20435,-18.0901,-3582.63,19039.3,15179.7
333,2,-2739.31,12772.9,6079.54,-83.1851,77.8093,-296.746,-1.76E-05,5.60E-06,2.19E-05,2.11412,1.59197,-19.2618,-2670.58,19407.9,15152
333,3,-2176.78,13057.1,6240.03,-79.9155,81.3207,-299.634,-1.75E-05,5.23E-06,2.16E-05,1.84293,1.99144,-20.4476,-3005.04,20164.3,16547.4
333,4,-1621.66,13247.7,6526.6,-76.9444,84.2166,-302.313,-1.75E-05,4.66E-06,2.14E-05,1.58468,2.40044,-21.6448,-2175.96,20124.9,17914.7
334,0,-1074.58,13375.5,6937.13,-74.2725,86.2637,-304.917,-1.76E-05,4.02E-06,2.11E-05,1.3374,2.81571,-22.8488,-1678.92,19057.9,17500.8
334,1,-584.278,13468.4,7355.73,-71.8195,87.36,-307.437,-1.77E-05,3.64E-06,2.09E-05,1.09962,3.23363,-24.0579,-1133.83,18599.2,16995.9
334,2,-194.865,13522.6,7667.58,-69.2929,87.5752,-309.824,-1.79E-05,3.65E-06,2.07E-05,0.87097,3.65058,-25.2738,130.044,18828.4,17697
334,3,133.516,13636.5,7872.04,-66.535,86.9482,-312.023,-1.81E-05,3.83E-06,2.07E-05,0.65163,4.06297,-26.4967,346.785,18606.6,17804.7
334,4,457.367,13954.3,8016.36,-63.6383,85.554,-313.649,-1.82E-05,4.01E-06,2.06E-05,0.441297,4.46762,-27.7229,121.421,20774,17646.4
335,0,848.214,14330.4,8051.96,-61.7917,83.7889,-314.874,-1.80E-05,4.19E-06,2.10E-05,0.235641,4.86394,-28.9514,1214.21,18951.1,17295.1
335,1,1244.59,14515.8,8289.2,-59.7793,81.1173,-316.279,-1.77E-05,4.38E-06,2.15E-05,0.0348018,5.24657,-30.1851,241.033,21436.8,18592.1
335,2,1490.71,14646.4,8388.02,-58.2237,77.3308,-317.258,-1.74E-05,4.56E-06,2.21E-05,-0.164951,5.61268,-31.425,716.747,21331.8,18518.8
335,3,1786.01,14674.1,8474.67,-56.6231,72.5336,-318.312,-1.73E-05,4.63E-06,2.23E-05,-0.364544,5.95827,-32.6703,911.391,20770,17770.3
335,4,2088.62,14636.4,8569.94,-54.8428,67.4454,-319.127,-1.73E-05,4.65E-06,2.24E-05,-0.563683,6.28227,-33.9186,1606.81,20942.9,17623.8
336,0,2378.06,14627,8587.57,-52.6915,62.1875,-319.846,-1.73E-05,4.65E-06,2.24E-05,-0.761392,6.58344,-35.1684,2115.78,21936.4,17179.6
336,1,2691.36,14635.2,8526.63,-50.2892,57.217,-320.708,-1.72E-05,4.54E-06,2.21E-05,-0.956679,6.86273,-36.4201,1707.42,22180.2,17364.6
336,2,3001.91,14671.6,8421.94,-48.0394,53.0865,-321.281,-1.70E-05,4.27E-06,2.16E-05,-1.14927,7.12345,-37.6728,1556.34,20895.7,18234.6
336,3,3272.67,14834,8246.92,-46.1031,49.7707,-320.799,-1.69E-05,3.96E-06,2.10E-05,-1.33914,7.3689,-38.9228,2832.62,19850.2,18129.8
336,4,3681.48,15055.1,8027.37,-44.1015,47.1228,-319.461,-1.67E-05,3.70E-06,2.04E-05,-1.52512,7.6014,-40.1657,2808.07,20775.7,19720.5
337,0,4084.36,15207.6,7921.18,-42.3526,45.6098,-316.909,-1.68E-05,3.95E-06,2.03E-05,-1.70636,7.82487,-41.3888,2870.24,22005.2,18913
337,1,4521.79,15092,7969.47,-40.961,44.219,-313.863,-1.70E-05,4.36E-06,2.03E-05,-1.88361,8.03979,-42.5934,4237.3,22022.9,17745.7
337,2,4717.11,14797.5,7985.35,-39.3921,42.2761,-311.249,-1.72E-05,4.77E-06,2.04E-05,-2.05768,8.2446,-43.7867,4322.13,20861,18042.1
337,3,4735.26,14546.8,8104.51,-37.2643,40.9879,-308.757,-1.71E-05,4.89E-06,2.05E-05,-2.22472,8.44153,-44.9751,3207.62,19714,18718.2
337,4,4871.32,14425.5,8248.08,-34.2256,40.0155,-305.348,-1.68E-05,4.88E-06,2.07E-05,-2.38069,8.62994,-46.1532,3322.96,19793.9,19571.8
338,0,5044.46,14369,8398.46,-30.9589,39.0359,-300.515,-1.66E-05,4.83E-06,2.09E-05,-2.52489,8.80947,-47.3131,3291.87,21363.8,19980.6
338,1,5163.39,14263.2,8527.85,-27.7808,37.9779,-294.335,-1.64E-05,4.79E-06,2.11E-05,-2.65745,8.97982,-48.4473,3631.76,22178.8,19639.9
338,2,5306.69,14039,8615.98,-25.2213,37.0177,-287.265,-1.63E-05,4.74E-06,2.13E-05,-2.78058,9.1425,-49.5514,3782.47,20632.9,18736
338,3,5578.77,13687.9,8741.36,-24.1939,36.3548,-280.132,-1.62E-05,4.70E-06,2.16E-05,-2.89913,9.30108,-50.6262,2036.09,18706.2,18469.1
338,4,5969.76,13213.1,9030.48,-23.9052,35.7946,-273.89,-1.62E-05,4.66E-06,2.18E-05,-3.01579,9.45712,-51.6755,4257.52,18982.2,20814.6
339,0,6466.53,12661.8,9302.19,-23.5078,35.2426,-267.371,-1.60E-05,4.65E-06,2.16E-05,-3.13006,9.61049,-52.6984,3826.99,18587.9,18838.9
339,1,7110.14,11996.1,9419.36,-22.1332,33.9909,-259.814,-1.58E-05,4.65E-06,2.13E-05,-3.23857,9.7561,-53.6873,6209.44,18448.9,18904.6
339,2,7529.13,11372.7,9428.12,-20.0642,33.9183,-252.105,-1.55E-05,4.65E-06,2.10E-05,-3.3366,9.89815,-54.646,6259.24,17212.6,19429.2
339,3,7916.76,10806.9,9378.51,-18.596,34.8535,-243.899,-1.54E-05,4.53E-06,2.10E-05,-3.42505,10.0415,-55.5699,6804.47,16371.6,18592.3
339,4,8253.79,10418.8,9194.7,-17.6577,37.0172,-235.519,-1.53E-05,4.36E-06,2.13E-05,-3.50311,10.1917,-56.4596,6484.5,15174.4,17424
340,0,8544.02,10037.4,8990.67,-16.6771,40.4556,-226.248,-1.52E-05,4.18E-06,2.16E-05,-3.56737,10.3532,-57.3125,7115.61,15158.1,18267.5
340,1,8843.37,9609.62,8909.81,-15.9912,45.2656,-216.193,-1.52E-05,4.38E-06,2.15E-05,-3.61601,10.5316,-58.1266,7796.08,15186.2,19089.5
340,2,9133.71,9116.4,8912.6,-16.0498,51.2091,-205.58,-1.53E-05,5.10E-06,2.09E-05,-3.64908,10.7323,-58.8988,7509.69,14411.4,18265.5
340,3,9284.13,8478.43,8877.35,-16.2704,57.689,-193.907,-1.55E-05,5.92E-06,2.02E-05,-3.6654,10.9576,-59.6239,8013.1,14383,18082.5
340,4,9240.08,7883.27,8892.64,-15.7858,64.6737,-181.519,-1.55E-05,6.57E-06,1.96E-05,-3.66082,11.2077,-60.3011,8045.06,13195.5,17844.4
341,0,9185.64,7094.57,8703.22,-14.5061,72.0271,-167.937,-1.52E-05,5.95E-06,2.00E-05,-3.63098,11.4826,-60.9266,8374.3,14114.8,19146
341,1,9087.31,6507.54,8621.32,-12.4862,81.0975,-153.748,-1.49E-05,5.14E-06,2.06E-05,-3.5639,11.7908,-61.504,8359.54,13365,18807
341,2,9208.39,6066.43,8644.23,-10.1772,90.6571,-137.796,-1.45E-05,4.33E-06,2.11E-05,-3.46075,12.1297,-62.0241,7893.67,12137.8,19061.8
341,3,9416,5558.51,8719.68,-7.42255,100.231,-121.76,-1.43E-05,4.65E-06,2.12E-05,-3.31995,12.4979,-62.4852,8560.25,11411.7,17351.4
341,4,9725.09,5025.08,8908.77,-5.31595,110.319,-104.59,-1.40E-05,5.40E-06,2.11E-05,-3.1432,12.8983,-62.8717,7295.95,10794.2,18396.4
342,0,10050.5,4577.33,9148.77,-2.90497,121.024,-86.8986,-1.38E-05,6.22E-06,2.11E-05,-2.92687,13.332,-63.1846,7763.84,10462.4,19368.8
342,1,10322.6,4129.26,9402,0.451284,131.36,-69.1601,-1.37E-05,6.45E-06,2.11E-05,-2.66798,13.7954,-63.4287,9607.79,10696.1,19608
342,2,10494.6,3622.67,9719.63,4.20626,140.632,-51.3913,-1.38E-05,5.90E-06,2.12E-05,-2.36658,14.2839,-63.6095,10156.1,10731.6,19842.2
342,3,10550.2,3168.92,10107.3,7.79671,149.223,-33.6232,-1.39E-05,5.26E-06,2.14E-05,-2.0237,14.7955,-63.7317,9861.83,9451.75,18908.9
342,4,10585.2,2716.66,10395.4,11.4961,157.308,-15.3106,-1.39E-05,4.75E-06,2.16E-05,-1.64013,15.3275,-63.7873,8125.75,7910.96,19717.5
343,0,10395.6,2374.08,10588.7,15.2977,166.438,2.10115,-1.36E-05,5.21E-06,2.14E-05,-1.21373,15.8829,-63.7779,10148.5,7859.22,20655.3
343,1,10476.1,2125.85,10835.9,18.5372,173.016,19.435,-1.33E-05,5.75E-06,2.12E-05,-0.748835,16.4551,-63.685,10255,8933.28,21157.8
343,2,10370.3,2056.96,11043.1,20.5861,178.421,37.5093,-1.30E-05,6.30E-06,2.11E-05,-0.255849,17.0401,-63.5195,9923.11,8260.76,20970.2
343,3,10163.3,1968.56,11160,21.6516,181.06,55.3488,-1.21E-05,6.11E-06,2.10E-05,0.255656,17.6292,-63.2834,7995.89,8111.48,21669.1
343,4,9685.85,1730.85,11174.2,21.2143,181.603,73.1478,-1.10E-05,5.67E-06,2.09E-05,0.776239,18.2183,-62.976,7592.15,7388.33,21427
344,0,9152.79,1492.84,11116.3,20.3008,179.57,91.0644,-9.95E-06,5.22E-06,2.09E-05,1.29993,18.7984,-62.5998,7303.8,7033.96,21580.8
344,1,8632.69,1241.53,11129.3,19.6609,174.981,109.506,-9.41E-06,5.16E-06,2.06E-05,1.823,19.3594,-62.1527,7623.92,7376.12,21486.7
344,2,8117.81,956.441,11202.4,19.1578,168.307,128.276,-9.55E-06,5.58E-06,2.01E-05,2.34144,19.893,-61.6313,8050.93,6537.43,20992.3
344,3,7669.52,783.305,11153.7,18.5546,159.682,146.567,-9.73E-06,6.04E-06,1.95E-05,2.85002,20.3922,-61.033,5771.5,4289.63,21643.1
344,4,7073.14,617.862,11108.7,17.9894,149.578,164.954,-9.82E-06,6.41E-06,1.91E-05,3.34417,20.8511,-60.347,4940.62,5952.24,20298.4
345,0,6648.74,245.9,11052.6,17.7606,137.803,184.253,-9.16E-06,6.16E-06,1.97E-05,3.82442,21.2625,-59.5808,6352.64,6121.6,22159.2
345,1,6360.75,103.59,11149.8,17.8116,125.011,202.433,-8.49E-06,5.88E-06,2.03E-05,4.28818,21.6157,-58.7335,5936.02,5912.92,21025.2
345,2,6108.91,-73.5511,11104.4,18.012,112.109,220.5,-7.81E-06,5.61E-06,2.09E-05,4.73919,21.9155,-57.8211,4622.23,5400,22117.2
345,3,5788.16,-265.448,11090.1,19.343,98.2518,238.381,-7.93E-06,5.76E-06,2.08E-05,5.17934,22.1552,-56.8419,3819.17,5297.33,21825.9
