

Devices
250
,,TS-01874 - accel,,,TS-01874 - gyro,,,TS-01874 - mag,,,TS-01874 - Global Angle,,,TS-01874 - HighG,,,
Frame,Sub Frame,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
,,mm/s²,mm/s²,mm/s²,deg/s,deg/s,deg/s,T,T,T,deg,deg,deg,mm/s²,mm/s²,mm/s²
23,4,-2930.88,1757.11,10068,0.592799,-9.64018,-7.93086,-1.1431e-05,7.05581e-06,1.97656e-05,9.01041,16.4893,13.0569,-4323.27,7042.93,20817.5
24,0,-2917.13,1722.3,10026.5,0.359205,-7.76633,-7.9047,-1.13155e-05,7.26857e-06,2.00856e-05,9.02055,16.4584,12.963,-4914.75,6747.12,20011.9
24,1,-2947.17,1670.75,10036.1,0.237657,-5.61764,-7.66357,-1.09988e-05,7.76624e-06,2.06737e-05,9.02809,16.4362,12.8705,-3248.4,7175.6,18989.9
24,2,-2930.58,1622.39,10082.2,-0.586771,-3.47373,-7.45032,-1.07371e-05,8.21158e-06,2.11985e-05,9.03082,16.4212,12.7782,-2398.8,7601.73,19613
24,3,-2863.04,1612.35,10153.8,-1.48048,-1.8258,-7.87145,-1.07501e-05,8.39612e-06,2.14076e-05,9.02932,16.4104,12.6828,-3568.52,8187.71,19704.5
24,4,-2907.1,1546.19,10104.2,-1.89709,-0.461358,-8.17467,-1.13382e-05,8.03417e-06,2.09552e-05,9.02431,16.4059,12.5863,-4247.98,6622.58,19566.1
25,0,-2991.54,1542,10101.8,-2.69143,0.555731,-8.52918,-1.19264e-05,7.67223e-06,2.05028e-05,9.01523,16.4068,12.4899,-5404.88,7236.31,20427.3
25,1,-3048.61,1528.08,10092.1,-3.71739,1.30762,-8.85967,-1.23167e-05,7.41819e-06,2.01942e-05,9.0002,16.4121,12.3968,-4132.64,8087.68,19681.6
25,2,-3131.22,1545.87,10181.7,-5.18464,1.46738,-9.44339,-1.19981e-05,7.55083e-06,2.04012e-05,8.9803,16.4179,12.3032,-4488.25,7896.63,19350.5
25,3,-3116.75,1540.12,10337,-6.5037,1.19681,-9.75092,-1.15909e-05,7.7318e-06,2.06727e-05,8.96137,16.4183,12.2091,-4192.7,7640.31,20130.2
