Devices,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,
381,2,2503.19,6628.53,6.4777,89.455,-97.4594,-89.0981,2.25E-05,2.94E-05,-2.99E-05,50.7275,86.8866,99.7189,2911.13,7464.02,7859.17
381,3,2596.94,6489.86,-374.492,91.2062,-93.9191,-91.3756,2.26E-05,3.00E-05,-3.03E-05,50.8428,87.1105,98.9907,2414.54,6604.18,7710.6
381,4,2583.52,6365.41,-703.655,93.0789,-89.5789,-94.164,2.27E-05,3.08E-05,-3.08E-05,50.9382,87.3515,98.2604,2916.03,6313.46,8002.37
382,0,2478.8,6339.53,-941.233,95.177,-84.9383,-96.9692,2.28E-05,3.14E-05,-3.12E-05,51.0132,87.6114,97.5285,3698.78,6110.54,8146.91
382,1,2287.01,6357.47,-1102.4,97.5185,-80.4343,-99.6598,2.31E-05,3.13E-05,-3.15E-05,51.0682,87.8917,96.7954,3203.3,6456.24,8463.92
382,2,1987.54,6357.46,-1204.93,100.01,-76.6087,-102.476,2.35E-05,3.07E-05,-3.17E-05,51.1038,88.1928,96.06,2095.27,6673.29,8743.69
382,3,1631.97,6426.59,-1213.32,102.564,-74.1457,-105.62,2.39E-05,3.01E-05,-3.18E-05,51.122,88.5123,95.3182,2645.41,5710.69,8221.91
382,4,1380.89,6482.41,-1162.28,105.084,-72.996,-108.824,2.43E-05,2.96E-05,-3.20E-05,51.1283,88.8442,94.5641,3292.47,6759.26,7300.28
383,0,1067.19,6594.51,-1211.47,106.241,-73.2208,-112.858,2.46E-05,2.94E-05,-3.20E-05,51.1214,89.1795,93.7944,2787.16,6863.39,8195.31
383,1,668.093,6619.38,-1210.21,107.092,-75.2007,-116.399,2.49E-05,2.92E-05,-3.20E-05,51.1069,89.5113,93.0036,2259.14,7660.94,7191.54
383,2,387.801,6596.38,-1184.75,107.371,-78.862,-119.989,2.52E-05,2.91E-05,-3.21E-05,51.0883,89.8327,92.191,1731.13,6856.97,7110.37
383,3,51.0632,6576.76,-1125.17,107.505,-83.3667,-123.411,2.53E-05,2.92E-05,-3.24E-05,51.0684,90.1405,91.3554,631.886,5338.76,8783.36
383,4,-233.923,6575.73,-1066.92,107.103,-88.3651,-126.382,2.54E-05,2.95E-05,-3.28E-05,51.0492,90.4301,90.4976,-512.392,4346.32,8436.77
384,0,-495.841,6573.64,-975.559,106.423,-93.7584,-128.989,2.55E-05,2.97E-05,-3.31E-05,51.0318,90.6996,89.6189,-38.7646,5801,7340.03
384,1,-706.935,6594.42,-874.106,105.56,-99.3159,-130.981,2.57E-05,2.95E-05,-3.29E-05,51.0175,90.948,88.7222,753.965,7553.02,7117.55
384,2,-798.725,6710.82,-837.812,104.245,-104.808,-132.064,2.60E-05,2.91E-05,-3.23E-05,51.0076,91.1736,87.812,465.276,7302.3,7518.58
384,3,-788.542,6895.49,-884.486,102.451,-110.216,-132.403,2.62E-05,2.87E-05,-3.18E-05,51.002,91.3754,86.8934,9.02534,6788.6,8203.99
384,4,-718.932,6915.34,-960.625,100.659,-115.585,-132.213,2.65E-05,2.84E-05,-3.15E-05,51.0011,91.5542,85.9689,-1207.84,7251.91,9482.77
385,0,-633.286,6955.7,-1165.57,98.8194,-121.146,-131.576,2.67E-05,2.82E-05,-3.15E-05,51.0088,91.7068,85.0376,579.513,8132.34,8914.14
385,1,-497.99,6962.92,-1455.34,96.2593,-126.085,-130.383,2.70E-05,2.79E-05,-3.15E-05,51.028,91.8259,84.1012,623.469,7836.79,6057.84
385,2,-481.918,6889.89,-1706.53,93.613,-130.944,-128.911,2.74E-05,2.77E-05,-3.18E-05,51.0611,91.9112,83.1584,508.369,8572.32,6254.43
385,3,-402.507,6903.43,-1876.23,91.2318,-135.47,-128.163,2.82E-05,2.73E-05,-3.25E-05,51.1006,91.9696,82.2113,-416.383,7244.16,5744.79
385,4,-278.332,6862.12,-2031.99,88.5534,-139.35,-127.857,2.91E-05,2.70E-05,-3.34E-05,51.1415,92.0032,81.2627,86.0689,7128.61,6258.62
386,0,-179.935,6798.25,-2220.56,85.8007,-142.786,-128.068,2.98E-05,2.66E-05,-3.41E-05,51.1808,92.0136,80.3125,1295.09,7098.88,6590.64
386,1,-174.997,6728.29,-2368.15,83.147,-146.09,-128.722,3.02E-05,2.63E-05,-3.41E-05,51.2164,92.0023,79.3599,1339.44,7362.33,6379.73
386,2,-268.651,6619.52,-2458.31,80.5767,-149.194,-129.851,3.02E-05,2.61E-05,-3.36E-05,51.2449,91.9719,78.4053,422.544,8018.56,5998.88
386,3,-425.105,6507.68,-2585.26,78.1655,-151.881,-131.706,3.03E-05,2.58E-05,-3.31E-05,51.261,91.9267,77.4496,233.821,6877.37,5756.51
386,4,-678.187,6472.6,-2672.28,75.7779,-154.571,-133.928,3.03E-05,2.57E-05,-3.29E-05,51.2619,91.8686,76.4933,71.835,5483.01,7925.49
387,0,-996.167,6433.78,-2677.63,73.2475,-157.616,-136.992,3.03E-05,2.57E-05,-3.29E-05,51.2479,91.794,75.5308,718.35,7177.18,6455.67
387,1,-1355.87,6381.34,-2806.15,71.0823,-160.633,-140.043,3.03E-05,2.57E-05,-3.29E-05,51.2213,91.6999,74.5572,71.835,6046.87,5155.68
387,2,-1644.78,6288.35,-2887.28,68.6436,-164.085,-143.353,3.04E-05,2.56E-05,-3.29E-05,51.1849,91.5837,73.5704,0,7233.97,4446.54
387,3,-1981.32,6208.11,-2842.02,65.7289,-167.488,-146.632,3.06E-05,2.54E-05,-3.32E-05,51.1342,91.4469,72.5754,-693.691,6980.67,5548.93
387,4,-2257.01,6142.38,-2772.44,62.9824,-170.665,-149.715,3.08E-05,2.52E-05,-3.35E-05,51.0691,91.292,71.574,-1213.02,6710.92,5302.99
388,0,-2483.37,6051.01,-2741.21,60.5855,-173.7,-152.62,3.11E-05,2.50E-05,-3.37E-05,50.9895,91.121,70.567,-1170.87,6093.27,5375.71
388,1,-2691.15,5947.54,-2739.06,58.3525,-176.584,-155,3.15E-05,2.48E-05,-3.34E-05,50.8966,90.9353,69.5572,0.316238,5473.5,6409.65
388,2,-2820.91,5877.29,-2743.13,56.1715,-179.134,-156.64,3.20E-05,2.47E-05,-3.29E-05,50.7921,90.7352,68.5473,982.659,5632.23,6911.7
388,3,-2824.36,5868.93,-2750.51,54.2235,-181.338,-158.075,3.26E-05,2.45E-05,-3.24E-05,50.6787,90.5206,67.536,-138.565,5736.37,6664.17
388,4,-2839.82,5942.46,-2752.69,52.7096,-183.538,-159.883,3.31E-05,2.41E-05,-3.21E-05,50.5589,90.2907,66.5185,-188.547,4674.8,7121.1
389,0,-2815,5947.32,-2797.94,50.8967,-184.849,-160.829,3.37E-05,2.33E-05,-3.22E-05,50.436,90.0442,65.4972,-1364.47,6697.22,6630.62
389,1,-2791.04,5873.27,-2865.31,49.0266,-186.254,-161.945,3.42E-05,2.25E-05,-3.22E-05,50.3036,89.7842,64.4767,-765.021,4986.57,6911.58
389,2,-2774.56,5834.44,-2870.8,47.0618,-187.706,-162.981,3.44E-05,2.21E-05,-3.21E-05,50.1621,89.5119,63.4582,-905.08,5850.47,7013.76
389,3,-2719.7,5738.5,-2871.32,45.2534,-188.513,-163.421,3.41E-05,2.22E-05,-3.16E-05,50.0128,89.2294,62.4447,-990.728,6499.59,6774.85
389,4,-2651.79,5663.62,-2882.74,44.5148,-189.059,-163.053,3.37E-05,2.25E-05,-3.11E-05,49.8611,88.9401,61.4363,-1097.35,6673.64,6518.45
390,0,-2545.58,5658.37,-2843.58,44.5059,-189.541,-162.641,3.36E-05,2.26E-05,-3.07E-05,49.7093,88.645,60.43,-996.263,6665.63,5463.32
390,1,-2474.49,5699.98,-2777.2,45.1599,-189.85,-162.454,3.42E-05,2.25E-05,-3.06E-05,49.5602,88.3452,59.4219,-1142.17,5972.4,5024.06
390,2,-2499.24,5728.15,-2736.15,46.2764,-189.706,-162.473,3.55E-05,2.22E-05,-3.08E-05,49.4129,88.0438,58.4118,-1160.1,4957.64,5496.14
390,3,-2556.58,5709.62,-2728.63,46.9621,-188.834,-163.169,3.66E-05,2.19E-05,-3.09E-05,49.2609,87.7447,57.4025,-520.063,5255.5,5233.9
390,4,-2640.03,5665.5,-2804.68,47.0758,-187.12,-164.883,3.71E-05,2.15E-05,-3.10E-05,49.0977,87.4504,56.3952,-1963.47,6514.8,6920.71
391,0,-2835.15,5507.29,-2819.12,46.423,-184.477,-166.996,3.67E-05,2.11E-05,-3.10E-05,48.9186,87.163,55.3927,-646.117,7486.23,5895.79
391,1,-3033.19,5337.08,-2723.69,45.2664,-181.53,-169.98,3.63E-05,2.07E-05,-3.09E-05,48.7166,86.8848,54.3953,-1962.72,5159.27,7346.18
391,2,-3354.92,5269.27,-2554.54,44.6331,-178.168,-173.111,3.63E-05,2.02E-05,-3.07E-05,48.4945,86.6177,53.4014,-1187.2,5699.78,7624.64
391,3,-3760.67,5131.5,-2482.72,44.5931,-174.804,-176.577,3.68E-05,1.96E-05,-3.04E-05,48.2534,86.3632,52.4081,-1631.72,5452.02,8314.5
391,4,-4159.44,4903.07,-2410.73,44.5569,-171.478,-180.472,3.75E-05,1.89E-05,-2.99E-05,47.9918,86.1214,51.4142,-1893.92,4908.22,7038.12
392,0,-4542.06,4681.02,-2304.97,44.4398,-168.194,-184.326,3.82E-05,1.84E-05,-2.94E-05,47.7103,85.8919,50.42,-3309.12,4941.32,5713.04
392,1,-4938.79,4538.39,-2166.28,44.0407,-165.097,-187.7,3.88E-05,1.81E-05,-2.88E-05,47.4114,85.6715,49.4256,-4880.16,4786.98,5351.93
392,2,-5331.99,4457.8,-2033.27,43.2428,-162.516,-190.511,3.94E-05,1.80E-05,-2.80E-05,47.0986,85.4556,48.431,-4095.13,4603.85,5832.55
392,3,-5657.94,4400.57,-1966.99,42.3386,-160.913,-192.831,4.00E-05,1.78E-05,-2.74E-05,46.775,85.2401,47.4363,-2133.66,5562.59,7279.85
392,4,-5921.61,4403.59,-1931.87,41.3568,-160.631,-194.59,4.02E-05,1.75E-05,-2.70E-05,46.4418,85.0215,46.4431,-3741.95,5055.86,7493.2
393,0,-6222.75,4381.82,-1865.3,39.7323,-161.162,-195.93,3.99E-05,1.69E-05,-2.71E-05,46.1018,84.7928,45.4483,-5525.36,3785.24,7217.34
393,1,-6363.56,4351.61,-1751.37,37.8933,-162.457,-196.386,3.97E-05,1.62E-05,-2.71E-05,45.7602,84.5469,44.4503,-5211.93,4406.34,6318.7
393,2,-6495.28,4509.91,-1502.36,35.9563,-164.118,-196.205,3.96E-05,1.58E-05,-2.71E-05,45.4144,84.2868,43.4571,-5315.81,4580.65,6389.45
393,3,-6629.74,4742.68,-1256.6,34.2849,-166.237,-195.394,3.97E-05,1.55E-05,-2.71E-05,45.0662,84.0117,42.4703,-5595.57,4423.75,7873.4
393,4,-6683.06,4979.99,-1094.81,32.4241,-169.138,-194.145,3.99E-05,1.53E-05,-2.70E-05,44.7165,83.7182,41.4908,-5703.76,4572.92,7127.75
394,0,-6626.69,5175.68,-1054.32,30.253,-171.826,-192.471,4.01E-05,1.51E-05,-2.69E-05,44.3655,83.4066,40.5213,-5008.24,5708.34,6334.5
394,1,-6492.94,5265.32,-1133.17,28.0452,-173.622,-190.254,4.04E-05,1.48E-05,-2.66E-05,44.014,83.0793,39.5648,-4575.52,5652.78,7145.29
394,2,-6286.67,5166.86,-1267.26,26.003,-174.597,-187.36,4.07E-05,1.44E-05,-2.61E-05,43.6641,82.7386,38.6245,-5180.48,4172.52,8163.73
394,3,-5996.62,4862.35,-1370.85,24.3689,-175.056,-183.807,4.11E-05,1.39E-05,-2.56E-05,43.3183,82.3866,37.7018,-5455.42,4599.44,7442.47
394,4,-5751.35,4490.91,-1441.11,24.0921,-175.5,-179.902,4.15E-05,1.33E-05,-2.52E-05,42.9817,82.0254,36.7945,-4624.48,5523.92,4955.98
395,0,-5727.51,4193.52,-1439.37,25.2467,-176.378,-175.824,4.18E-05,1.25E-05,-2.50E-05,42.6595,81.6557,35.8986,-4687.4,5071.08,6506.2
395,1,-5911.57,3913.06,-1421.07,27.0767,-177.546,-172.187,4.22E-05,1.17E-05,-2.48E-05,42.3569,81.2757,35.0085,-3316.25,4060.4,9370.34
395,2,-6207.53,3683.7,-1369.05,29.3362,-179.368,-168.675,4.24E-05,1.11E-05,-2.45E-05,42.0748,80.8837,34.119,-4189.58,3085.81,7362.83
395,3,-6539.64,3551.33,-1219.58,31.362,-182.25,-165.721,4.25E-05,1.08E-05,-2.43E-05,41.8085,80.4776,33.2305,-4709.01,3821.63,7312.41
395,4,-6895.01,3486.5,-1047.71,32.6163,-186.403,-162.72,4.26E-05,1.05E-05,-2.40E-05,41.5563,80.0516,32.3438,-6321.83,3238.33,8381.67
396,0,-7210.8,3402.58,-951.674,32.3956,-191.465,-159.213,4.26E-05,1.03E-05,-2.37E-05,41.3153,79.5997,31.4631,-7136.87,1288.81,7646.41
396,1,-7454.2,3285.07,-870.661,31.1823,-196.989,-155.292,4.25E-05,1.01E-05,-2.32E-05,41.0838,79.119,30.5918,-6803.82,1378.99,7254.3
396,2,-7615.67,3148.34,-745.873,29.936,-202.706,-151.469,4.23E-05,9.95E-06,-2.26E-05,40.861,78.6093,29.7295,-6894.88,3407.11,8319.41
396,3,-7682.84,3004.9,-668.275,28.6598,-208.569,-148.252,4.22E-05,9.81E-06,-2.20E-05,40.6457,78.0701,28.8735,-7344.12,3647.57,7567.12
396,4,-7693.49,2971.73,-693.753,26.7069,-214.696,-145.693,4.22E-05,9.65E-06,-2.13E-05,40.4341,77.5002,28.0228,-6233.86,4965.85,7326.37
397,0,-7681.67,3048.78,-847.041,24.5101,-220.569,-143.061,4.23E-05,9.47E-06,-2.05E-05,40.2238,76.9011,27.1806,-6368.95,4783.73,7772.76
397,1,-7705.72,3153.61,-1054.3,20.9113,-226.379,-140.244,4.24E-05,9.29E-06,-1.97E-05,40.0131,76.2661,26.3491,-7233.43,3200.09,7948.86
397,2,-7572.75,3132.67,-1260.59,15.4446,-232.5,-136.909,4.24E-05,9.17E-06,-1.92E-05,39.7982,75.5932,25.5318,-6566.4,1752.92,7334.16
397,3,-7305.32,3090.12,-1272.52,9.00911,-238.076,-133.983,4.25E-05,9.15E-06,-1.91E-05,39.5711,74.8872,24.7344,-5970.26,3405.05,8753.17
397,4,-7097.26,3120.02,-1087.19,2.18393,-242.483,-131.041,4.25E-05,9.15E-06,-1.91E-05,39.3316,74.1513,23.9577,-5852.69,2758.03,7511.85
398,0,-6895.4,3205.05,-859.701,-4.44622,-245.279,-128.627,4.25E-05,9.12E-06,-1.90E-05,39.0797,73.3918,23.199,-5712.45,2489.25,6601.73
398,1,-6660.74,3346.01,-776.371,-11.2683,-245.858,-127.121,4.25E-05,9.03E-06,-1.90E-05,38.8095,72.6189,22.4614,-5694.97,3803.33,6942.16
398,2,-6480.28,3480.54,-877.269,-18.8855,-243.89,-126.242,4.25E-05,8.90E-06,-1.90E-05,38.513,71.8439,21.7519,-5185.48,4007.83,6415.58
398,3,-6414.7,3457.75,-1045.52,-27.0974,-239.725,-125.623,4.26E-05,8.69E-06,-1.89E-05,38.186,71.075,21.0748,-3968.45,2394.24,5758.24
398,4,-6371.73,3271.29,-1205.55,-35.4836,-234.134,-125.213,4.25E-05,8.20E-06,-1.85E-05,37.8271,70.3179,20.4317,-6085.17,2412.28,7652.93
399,0,-6391.55,2917.16,-1246.91,-43.7624,-228.874,-124.774,4.22E-05,7.30E-06,-1.78E-05,37.4372,69.5715,19.8213,-5968.04,3669.18,7630.72
399,1,-6548.31,2513.89,-1237.4,-50.3404,-225.679,-124.269,4.19E-05,6.40E-06,-1.71E-05,37.02,68.8307,19.2399,-5635.03,2043.13,6314.1
399,2,-6855.12,2278.18,-1276.16,-54.81,-224.093,-123.539,4.17E-05,5.88E-06,-1.64E-05,36.5911,68.0883,18.6727,-5302.03,2149.68,6837.73
399,3,-7235.82,2259.17,-1254.15,-58.8182,-223.571,-122.517,4.16E-05,5.92E-06,-1.59E-05,36.154,67.3396,18.116,-7261.05,3472.18,6766.78
399,4,-7609.73,2239.67,-1145.55,-63.2827,-223.575,-121.208,4.16E-05,6.10E-06,-1.54E-05,35.705,66.5839,17.5751,-7354.8,3351.49,7764.44
400,0,-7866.72,2110.54,-1014.93,-68.2411,-223.28,-119.59,4.16E-05,6.18E-06,-1.50E-05,35.2429,65.8223,17.0527,-6527.64,2517.27,8418.68
400,1,-7931.26,1935.45,-852.616,-73.6434,-221.845,-117.666,4.17E-05,6.06E-06,-1.46E-05,34.7673,65.058,16.5507,-6633.14,1367.29,8893.99
400,2,-7893.68,1734.74,-643.505,-79.2765,-218.916,-115.47,4.18E-05,5.79E-06,-1.43E-05,34.2774,64.2966,16.0724,-7456.19,461.694,9203.41
400,3,-7912.68,1472.73,-436.326,-84.4391,-214.575,-113.082,4.19E-05,5.52E-06,-1.41E-05,33.7732,63.5448,15.6218,-7803.96,980.259,7672.66
400,4,-7915.18,1367.67,-201.93,-88.4756,-208.682,-110.649,4.20E-05,5.23E-06,-1.37E-05,33.2583,62.8091,15.1978,-7272.19,1100.26,6566.77
401,0,-8038.2,1458.41,50.3115,-91.835,-201.735,-108.343,4.19E-05,4.91E-06,-1.33E-05,32.7348,62.0942,14.7993,-6901.71,2391.87,7872.34
401,1,-8144.64,1575.77,163.286,-95.2283,-193.581,-105.439,4.19E-05,4.60E-06,-1.29E-05,32.2017,61.4078,14.4345,-7386.62,1419.3,9063.48
401,2,-8146.06,1656.8,231.256,-99.2101,-184.867,-101.525,4.16E-05,4.22E-06,-1.25E-05,31.6611,60.7469,14.1033,-7574.05,1126.91,9875.83
401,3,-8028.82,1487.4,349.348,-104.016,-176.286,-97.3241,4.10E-05,3.75E-06,-1.20E-05,31.1116,60.1095,13.8059,-7510.01,1673.55,8026.81
401,4,-7758.46,1179.43,573.608,-108.634,-168.158,-93.0513,4.03E-05,3.25E-06,-1.15E-05,30.5531,59.4949,13.543,-7005.64,771.031,7864.75
402,0,-7475.68,924.421,851.167,-112.889,-160.407,-89.476,3.97E-05,2.78E-06,-1.10E-05,29.9846,58.9032,13.3117,-6598.85,380.001,8697.35
402,1,-7376.17,847.027,1181.52,-117.105,-152.697,-87.1063,3.94E-05,2.34E-06,-1.05E-05,29.4051,58.3349,13.105,-5980.97,1148.91,9360.32
402,2,-7498.45,941.833,1543.25,-121.449,-144.684,-85.626,3.94E-05,1.94E-06,-1.00E-05,28.8143,57.7909,12.9165,-5521.23,1700.67,10654.9
402,3,-7713.52,1119.3,1831.87,-125.923,-136.371,-84.3357,3.93E-05,1.58E-06,-9.53E-06,28.2117,57.2721,12.745,-6544.24,1364.09,11920.5
402,4,-7959.57,1307.88,2043.01,-130.681,-128.35,-83.0761,3.93E-05,1.42E-06,-9.08E-06,27.5918,56.7814,12.5936,-7542.99,254.916,9392.38
403,0,-8195.19,1360.62,2200.44,-135.051,-121.208,-81.9465,3.94E-05,1.56E-06,-8.67E-06,26.9443,56.3322,12.4472,-6544.18,-264.693,12122
403,1,-8456.27,1250.99,2332.22,-137.923,-115.17,-80.8566,3.94E-05,1.69E-06,-8.27E-06,26.2624,55.938,12.2906,-6776.7,1170.36,11355.5
403,2,-8624.54,889.744,2325.88,-140.541,-109.941,-80.2721,3.92E-05,1.64E-06,-7.99E-06,25.5659,55.5644,12.1431,-7871.27,2547.48,11443.7
403,3,-8867.46,496.237,2229.09,-142.726,-105.174,-80.3652,3.86E-05,1.31E-06,-7.90E-06,24.8558,55.2128,11.9991,-9262.5,1011.56,10175.6
403,4,-9104.72,160.087,2155.68,-143.532,-101.179,-81.0533,3.79E-05,9.04E-07,-7.85E-06,24.1382,54.88,11.8525,-9436.48,-197.884,10051.3
404,0,-9257.54,-162.921,2092.36,-143.418,-97.8652,-81.9427,3.74E-05,4.89E-07,-7.82E-06,23.4153,54.5632,11.7028,-8503.88,253.054,10386.3
404,1,-9322.26,-470.802,2004.97,-142.92,-95.1701,-82.3808,3.76E-05,5.45E-08,-7.84E-06,22.6906,54.2592,11.551,-7952.28,557.214,10517.6
404,2,-9289.79,-753.973,1903.92,-141.893,-93.0898,-81.9395,3.81E-05,-3.95E-07,-7.88E-06,21.9695,53.9638,11.3973,-8151.01,-142.223,10444.8
404,3,-9099.12,-1044.24,1785.96,-140.095,-91.5263,-80.7159,3.86E-05,-8.49E-07,-7.88E-06,21.2632,53.6664,11.2474,-8242.97,-500.805,10085.3
404,4,-8735.19,-1288.43,1575.87,-137.86,-90.5143,-78.9394,3.86E-05,-1.32E-06,-7.66E-06,20.5938,53.3421,11.1215,-9022.29,-1317.28,10241.2
405,0,-8258.42,-1517.1,1345.31,-134.915,-90.0398,-76.5257,3.80E-05,-1.81E-06,-7.12E-06,19.9762,52.9751,11.0322,-7263.74,-673.487,7370.71
405,1,-7790.49,-1773.17,1254.29,-132.452,-89.2325,-74.5426,3.73E-05,-2.31E-06,-6.58E-06,19.3701,52.6117,10.9525,-7380.74,-67.3486,7117.04
405,2,-7285.95,-1921.31,1331.44,-131.37,-88.562,-72.1501,3.67E-05,-2.74E-06,-6.30E-06,18.7715,52.2493,10.8825,-4974.93,-399.997,7679.33
405,3,-6850.57,-1885.81,1464.82,-130.939,-87.6815,-69.4888,3.64E-05,-3.08E-06,-6.42E-06,18.1788,51.8882,10.8234,-5879.02,-1551.32,9776.91
405,4,-6480.22,-1748.79,1873.23,-131.584,-87.0373,-67.1011,3.61E-05,-3.40E-06,-6.65E-06,17.5896,51.5263,10.7712,-5478.51,-1518.81,10845.6
406,0,-6251.08,-1531.45,2623.04,-133.365,-87.0569,-65.6708,3.59E-05,-3.64E-06,-6.85E-06,17.0002,51.1602,10.7195,-4279.6,-837.567,11462.5
406,1,-6259.79,-1197.84,3588.25,-136.523,-87.8836,-65.588,3.61E-05,-3.75E-06,-7.02E-06,16.4015,50.787,10.6676,-4390.73,-669.722,12512.2
406,2,-6540.06,-762.879,4569.77,-141.27,-89.599,-66.653,3.65E-05,-3.75E-06,-7.15E-06,15.7757,50.4039,10.6147,-5100.13,-567.614,13850.5
406,3,-7028.95,-343.156,5442.4,-147.435,-92.3332,-68.3022,3.69E-05,-3.81E-06,-7.27E-06,15.1021,50.0082,10.5547,-5410.88,194.905,15032
406,4,-7594.11,-96.5363,6221.18,-154.93,-96.0159,-70.315,3.67E-05,-4.11E-06,-7.30E-06,14.3752,49.5967,10.4873,-8362.04,-312.916,15373.9
407,0,-8162.2,-254.043,6834.56,-163.311,-100.774,-73.0351,3.57E-05,-4.74E-06,-7.21E-06,13.6335,49.161,10.4318,-6218.85,353.094,14225.9
407,1,-8623.79,-819.12,7249.27,-171.118,-107.411,-75.9905,3.48E-05,-5.38E-06,-7.12E-06,12.8874,48.6902,10.3945,-8064.73,-517.948,16737.8
407,2,-9037.09,-1292.26,7515.63,-176.965,-114.97,-78.6239,3.43E-05,-6.03E-06,-6.84E-06,12.1166,48.1873,10.3589,-8925.24,-251.552,15714
407,3,-9378.36,-1661.06,7661.52,-181.135,-123.305,-80.3622,3.44E-05,-6.70E-06,-6.31E-06,11.3306,47.649,10.3223,-8985.1,-487.079,15770.9
407,4,-9556.52,-1946.09,7698.9,-183.449,-132.029,-80.7642,3.47E-05,-7.38E-06,-5.73E-06,10.541,47.0736,10.2817,-9008.38,-691.952,17371.2
408,0,-9427.58,-2094.25,7650.58,-183.214,-140.463,-79.4659,3.49E-05,-7.89E-06,-5.28E-06,9.76183,46.4627,10.236,-9014.81,-1633.15,17775.1
408,1,-9054.92,-2147.49,7537.54,-180.272,-148.136,-76.343,3.50E-05,-8.10E-06,-5.10E-06,9.00451,45.8204,10.1904,-8640.43,-2289.65,16080.9
408,2,-8547.84,-2182.08,7349.99,-174.977,-154.649,-71.255,3.50E-05,-8.10E-06,-5.10E-06,8.26739,45.1538,10.1479,-7879.71,-1698.56,14570.1
408,3,-7882.18,-2212.61,7080.09,-167.897,-159.355,-64.2346,3.49E-05,-8.09E-06,-5.16E-06,7.53876,44.4726,10.1045,-6918.23,-1483.57,15271.6
408,4,-7115.07,-2285.25,6814.04,-160.18,-161.63,-56.3265,3.47E-05,-8.04E-06,-5.47E-06,6.82192,43.7842,10.0643,-5373.94,-2469.64,16087.6
409,0,-6351.53,-2344.41,6665.83,-152.852,-161.622,-48.4591,3.43E-05,-7.95E-06,-6.06E-06,6.14782,43.0893,10.0461,-4472.2,157.98,14983.1
409,1,-5613,-2425.03,6545.29,-146.52,-159.013,-41.4071,3.39E-05,-7.86E-06,-6.64E-06,5.54684,42.4043,10.0642,-3416.32,-1320.46,13569.3
409,2,-4883.93,-2552.08,6403.38,-141.685,-154.261,-35.5305,3.36E-05,-8.02E-06,-6.89E-06,5.00316,41.7418,10.1133,-2526.29,-625.98,15935.9
409,3,-4264.05,-2624.31,6538.67,-138.408,-147.949,-30.5769,3.35E-05,-8.45E-06,-6.75E-06,4.48007,41.1052,10.1817,-3043.96,-1478.93,15149
409,4,-3929.7,-2605.08,7133.04,-137.275,-140.656,-27.5068,3.34E-05,-8.95E-06,-6.53E-06,3.94116,40.4818,10.2559,-2313.27,-1592.1,17671.6
410,0,-3986.65,-2432.64,7959.44,-138.564,-133.133,-27.074,3.33E-05,-9.27E-06,-6.28E-06,3.36848,39.8659,10.3253,-3300.81,-1351.56,17964.3
410,1,-4414.15,-2101.15,8655.14,-141.602,-125.82,-29.0491,3.31E-05,-9.31E-06,-5.98E-06,2.7709,39.2695,10.3877,-4703.74,-1378.41,17339.4
410,2,-5029.37,-1723.02,9055.2,-145.118,-118.914,-32.7908,3.28E-05,-9.18E-06,-5.67E-06,2.168,38.7098,10.4447,-4762.86,-1221.43,19429.5
410,3,-5562.05,-1503.23,9265.75,-148.385,-112.627,-37.857,3.26E-05,-9.09E-06,-5.41E-06,1.56856,38.1923,10.4947,-5551.23,-872.156,19938.2
410,4,-5856.07,-1624.92,9437.99,-151.875,-107.018,-43.6197,3.25E-05,-9.22E-06,-5.37E-06,0.965686,37.7082,10.531,-4271.46,-1553.81,18729.9
411,0,-5909.26,-2062.86,9581.86,-155.303,-102.002,-49.4053,3.25E-05,-9.53E-06,-5.56E-06,0.341923,37.2418,10.5472,-3966.4,-2312.58,17779.1
411,1,-5822.31,-2793.73,9799.6,-158.995,-97.4786,-55.259,3.24E-05,-9.85E-06,-5.74E-06,-0.307455,36.7929,10.544,-6742.91,-4827.45,19457.8
411,2,-5799.3,-3611.4,10027.3,-163.615,-94.3484,-61.1437,3.21E-05,-1.02E-05,-5.87E-06,-0.983181,36.3527,10.5251,-6458.77,-4736.19,19546.1
411,3,-5901.71,-4120.51,10279.7,-168.539,-92.5902,-66.3807,3.15E-05,-1.05E-05,-5.97E-06,-1.68458,35.9156,10.4935,-5446.67,-4611.69,19436
411,4,-6134.54,-4153.91,10535.7,-173.331,-92.146,-70.5778,3.08E-05,-1.08E-05,-6.06E-06,-2.40907,35.4767,10.4531,-5187.83,-4311.84,20057
412,0,-6448.54,-3878.42,10729.3,-177.335,-93.0517,-73.6719,3.03E-05,-1.12E-05,-6.17E-06,-3.15041,35.0308,10.4034,-5463.32,-3256.45,20859.2
412,1,-6736.41,-3535.63,10808,-180.361,-95.0253,-75.8296,3.02E-05,-1.16E-05,-6.29E-06,-3.9028,34.5746,10.3446,-5860.32,-2009.17,22045.1
412,2,-6845.16,-3297.26,10739,-182.518,-97.2443,-77.0617,3.02E-05,-1.21E-05,-6.43E-06,-4.66227,34.1076,10.2809,-5810.6,-1536.39,22077.4
