Devices,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,
171,0,-7374.16,-351.367,6634.76,18.1241,-4.97986,-28.1675,3.56E-05,7.89E-06,-7.59E-06,-59.9261,13.3721,137.884,-7211.52,406.532,15971.6
171,1,-7336.63,-278.212,6544.73,19.7669,-5.68442,-28.7169,3.57E-05,7.91E-06,-7.68E-06,-59.8481,13.4108,137.749,-6050.21,40.6532,15565.6
171,2,-7330.05,-311.295,6481.66,21.9593,-6.22185,-29.1722,3.57E-05,8.43E-06,-7.77E-06,-59.7639,13.4587,137.609,-6062.05,797.82,14812
171,3,-7411.01,-438.565,6493.29,24.5974,-7.16104,-29.9928,3.57E-05,9.02E-06,-7.86E-06,-59.6701,13.5148,137.457,-6469.79,-323.094,14866.1
171,4,-7441.23,-567.109,6528.2,27.6011,-8.58613,-31.0432,3.57E-05,9.45E-06,-7.82E-06,-59.5631,13.5783,137.298,-6700.05,-355.586,14022.7
172,0,-7385.73,-623.694,6530.19,30.7965,-9.81342,-31.9538,3.56E-05,9.60E-06,-7.54E-06,-59.4436,13.6516,137.133,-6864.37,290.962,14545.2
172,1,-7255.12,-676.031,6492.98,34.1642,-10.7546,-32.6704,3.55E-05,9.60E-06,-7.13E-06,-59.3124,13.7351,136.963,-6519.43,192.071,14986.7
172,2,-7110.96,-781.093,6473.19,37.6646,-11.6671,-33.1437,3.55E-05,9.55E-06,-6.80E-06,-59.1699,13.8281,136.79,-6094.26,-691.845,14625.4
172,3,-7029.46,-832.862,6516.36,40.8001,-12.355,-32.9526,3.55E-05,9.35E-06,-6.66E-06,-59.018,13.9317,136.617,-6698.24,-1138.06,16108.6
172,4,-6937.55,-715.901,6552.48,42.6625,-12.5478,-31.8751,3.56E-05,8.99E-06,-6.75E-06,-58.8602,14.0476,136.448,-6596.36,-93.9761,15370.9
173,0,-6796.92,-573.337,6564.9,43.4373,-12.1976,-31.0268,3.56E-05,8.63E-06,-6.84E-06,-58.7011,14.1705,136.284,-6458.26,238.812,14350.4
173,1,-6657.46,-478.299,6685.19,43.0993,-10.7738,-30.0432,3.58E-05,8.40E-06,-6.91E-06,-58.5471,14.2954,136.127,-6437.88,-601.746,16191
173,2,-6516.85,-358.186,6804.2,42.124,-8.73335,-29.2628,3.59E-05,8.34E-06,-6.96E-06,-58.4009,14.4212,135.974,-5879.51,-503.732,14814
173,3,-6416,-221.585,6782.91,41.2632,-5.88176,-28.3952,3.61E-05,8.29E-06,-7.01E-06,-58.2687,14.5529,135.819,-5774.98,-196.835,15590.7
173,4,-6363.3,-124.906,6739.62,40.0253,-2.32995,-27.2393,3.61E-05,8.16E-06,-7.17E-06,-58.155,14.6898,135.661,-5930.75,-313.024,16778.4
174,0,-6428.65,-143.632,6712.17,38.2917,1.21198,-25.7289,3.58E-05,7.87E-06,-7.52E-06,-58.0632,14.8276,135.502,-5428.95,-534.682,16222.2
174,1,-6562.75,-204.836,6709.56,36.6398,4.25019,-23.7613,3.54E-05,7.51E-06,-7.97E-06,-57.9916,14.9662,135.345,-4894.56,-691.515,15084.3
174,2,-6679.93,-227.193,6731.81,35.4081,6.60495,-21.5941,3.50E-05,7.21E-06,-8.36E-06,-57.9352,15.1078,135.191,-5319.68,-575.04,15078.5
174,3,-6795.43,-248.313,6754.16,34.3661,8.28429,-19.8698,3.48E-05,7.05E-06,-8.55E-06,-57.8903,15.2513,135.04,-6127.5,-65.8771,15056.6
174,4,-6920.78,-258.777,6770.2,33.7505,9.76167,-18.7478,3.48E-05,7.05E-06,-8.55E-06,-57.8554,15.3968,134.89,-6247.12,-366.392,13491.2
175,0,-6993.54,-307.761,6769.09,33.3927,11.2366,-18.1608,3.48E-05,7.05E-06,-8.55E-06,-57.8291,15.5439,134.737,-6218.85,-699.449,15420.4
175,1,-6978.91,-357.781,6669.75,33.4734,12.0529,-18.1011,3.49E-05,7.32E-06,-8.45E-06,-57.8077,15.6929,134.578,-6092.79,-171.435,15497.6
175,2,-7073.55,-309.217,6604.58,33.2138,12.7269,-17.4846,3.51E-05,7.87E-06,-8.24E-06,-57.7923,15.8451,134.421,-6949.1,-401.685,15719.6
175,3,-7218.44,-269.465,6658.08,33.013,13.1144,-16.322,3.53E-05,8.45E-06,-8.01E-06,-57.78,16.0006,134.267,-5906.17,-1190.84,14500.1
175,4,-7362.43,-242.427,6724.48,32.2859,12.8868,-14.7032,3.55E-05,8.87E-06,-7.81E-06,-57.7701,16.1555,134.123,-5081.48,-599.235,14319.8
176,0,-7417.69,-247.942,6757.16,31.437,12.3047,-13.0558,3.57E-05,9.05E-06,-7.66E-06,-57.7609,16.3071,133.99,-4919.07,76.6215,14933.3
176,1,-7399.58,-234.697,6765.68,30.3646,11.8639,-11.571,3.58E-05,9.09E-06,-7.52E-06,-57.7524,16.455,133.867,-5626.83,131.622,14045.1
176,2,-7376.75,-151.096,6757.66,28.3757,11.5724,-10.1374,3.60E-05,9.06E-06,-7.43E-06,-57.7462,16.5976,133.754,-6463.56,69.433,13337
176,3,-7366.25,-44.0174,6732.6,25.4263,10.9776,-8.76206,3.62E-05,8.81E-06,-7.48E-06,-57.7427,16.731,133.652,-5975.33,186.81,16023.6
176,4,-7372.93,13.9487,6713.25,22.5238,10.1789,-7.75645,3.64E-05,8.36E-06,-7.67E-06,-57.7415,16.8533,133.56,-5931.83,942.165,15712.2
177,0,-7390.8,12.2749,6646.98,19.9416,9.94368,-6.92882,3.66E-05,7.91E-06,-7.85E-06,-57.7456,16.9655,133.474,-7653.97,1015.2,15249.5
177,1,-7374.36,53.2895,6625.36,16.8961,9.70989,-5.39096,3.66E-05,8.09E-06,-8.09E-06,-57.7533,17.0687,133.396,-6792.9,1137.35,15472.6
177,2,-7404.8,58.9464,6772.09,13.4317,9.19269,-3.58571,3.64E-05,8.87E-06,-8.40E-06,-57.7611,17.161,133.327,-5931.83,1717.53,15717.7
177,3,-7533.05,35.7445,6789.19,10.2131,8.47606,-1.48795,3.61E-05,9.73E-06,-8.72E-06,-57.7737,17.2433,133.268,-5917.54,557.755,16189.6
177,4,-7678.99,47.5137,6679.19,7.03656,7.38024,0.490825,3.60E-05,1.01E-05,-8.88E-06,-57.7928,17.3144,133.224,-6437.28,-138.117,15732.1
178,0,-7791.15,56.3144,6576.32,3.94728,5.94802,2.15307,3.60E-05,9.76E-06,-8.85E-06,-57.8165,17.3721,133.196,-7222.96,-115.098,14770.8
178,1,-7832.2,23.766,6540.98,1.15135,4.18482,3.67629,3.61E-05,9.08E-06,-8.72E-06,-57.8399,17.416,133.183,-7472.63,-740.149,15186.9
178,2,-7820.52,-46.6694,6528.74,-0.973321,2.15809,5.20931,3.62E-05,8.52E-06,-8.57E-06,-57.8582,17.4494,133.181,-6769.95,-916.138,16229.5
178,3,-7825.07,-152.792,6496.02,-2.05,0.0118634,6.57747,3.62E-05,8.28E-06,-8.41E-06,-57.8686,17.4769,133.185,-6057.36,1026.36,15498.2
178,4,-7836.51,-306.209,6486.28,-2.32818,-2.42114,7.593,3.61E-05,8.33E-06,-8.23E-06,-57.868,17.4998,133.191,-6499.58,47.4497,16291.2
179,0,-7819.85,-406.917,6553.44,-2.4106,-4.923,8.3641,3.60E-05,8.38E-06,-8.05E-06,-57.8548,17.5177,133.204,-7360.6,-216.724,17221.4
179,1,-7818.95,-374.303,6550.07,-2.60517,-7.15762,9.02359,3.62E-05,8.44E-06,-7.94E-06,-57.8302,17.5333,133.224,-6625.51,924.801,16429.4
179,2,-7749.55,-387.135,6488.66,-2.94549,-8.90975,9.98552,3.65E-05,8.53E-06,-7.88E-06,-57.7993,17.5456,133.253,-6615.97,-504.49,13370.2
179,3,-7649.49,-417.229,6544.85,-3.65426,-9.51021,10.7728,3.68E-05,8.62E-06,-7.84E-06,-57.766,17.5529,133.288,-7543.87,-602.918,14127.9
179,4,-7539.38,-394.479,6636.31,-4.23977,-9.23363,11.3166,3.68E-05,8.65E-06,-7.83E-06,-57.7323,17.5587,133.327,-6171,-53.2638,15827
180,0,-7429.41,-343.774,6694.9,-4.81949,-8.58954,11.9132,3.65E-05,8.60E-06,-7.85E-06,-57.6999,17.5647,133.369,-6024.77,115.071,15675.8
180,1,-7294.31,-269.937,6723.24,-6.00262,-7.69511,12.6418,3.60E-05,8.51E-06,-7.90E-06,-57.671,17.5695,133.415,-7059.22,0,15206.9
180,2,-7135.61,-158.965,6749.9,-7.93964,-6.34704,13.2908,3.56E-05,8.46E-06,-7.89E-06,-57.6485,17.5711,133.464,-6755.97,-28.4354,15382.9
180,3,-7023.19,-27.5797,6786.96,-10.0812,-4.55211,13.8065,3.55E-05,8.55E-06,-7.73E-06,-57.6357,17.5691,133.517,-5904.72,-130.884,14493
180,4,-7007.86,123.318,6836.11,-12.2233,-2.77974,14.686,3.56E-05,8.73E-06,-7.46E-06,-57.6344,17.5647,133.576,-5375.34,-214.357,14828.6
181,0,-7022.34,312.462,6883.94,-14.5497,-1.06575,16.5882,3.58E-05,8.91E-06,-7.19E-06,-57.6452,17.5602,133.647,-5095.13,333.94,15998.4
181,1,-7022.06,248.196,6942.75,-17.8168,0.663808,18.399,3.58E-05,9.06E-06,-7.38E-06,-57.6721,17.5445,133.726,-7459.06,1166.62,16457.4
181,2,-7024.36,155.407,6969.73,-20.3185,2.50829,19.8015,3.59E-05,9.20E-06,-7.92E-06,-57.7135,17.5205,133.812,-6624.09,-91.153,14757.4
181,3,-7022.62,206.662,6912.52,-22.4713,4.89858,21.8879,3.59E-05,9.34E-06,-8.51E-06,-57.7726,17.4967,133.907,-7493.28,-131.769,15460
181,4,-6981.77,205.919,6918.04,-24.3951,7.3908,24.4313,3.59E-05,9.37E-06,-8.72E-06,-57.8471,17.4728,134.01,-5906.55,379.992,16076
182,0,-6898.67,207.315,6992.5,-26.2686,9.8194,27.0683,3.60E-05,9.29E-06,-8.48E-06,-57.9338,17.45,134.12,-5370.42,266.262,16212.8
182,1,-6825.47,254.675,7069.15,-28.6418,12.3777,29.8197,3.61E-05,9.16E-06,-8.03E-06,-58.0342,17.4279,134.239,-6975.23,-65.8876,17024.7
182,2,-6791.17,289.367,7119.27,-31.2221,15.0019,32.6092,3.62E-05,9.09E-06,-7.78E-06,-58.15,17.4056,134.365,-7440.97,61.3766,17476.9
182,3,-6761.98,292.935,7139.77,-33.0267,17.1587,35.0328,3.61E-05,9.19E-06,-8.06E-06,-58.2788,17.3837,134.499,-5903.86,467.536,16053.5
182,4,-6742.76,326.91,7083.16,-34.8198,18.5942,37.1417,3.59E-05,9.41E-06,-8.74E-06,-58.4188,17.3614,134.64,-6016.68,1291.61,16730.9
183,0,-6839.85,305.267,7063.53,-36.4101,19.7938,39.4245,3.57E-05,9.64E-06,-9.42E-06,-58.5704,17.3383,134.79,-6187.28,0,16296.3
183,1,-7002.05,191.106,7038.61,-36.9171,20.4385,40.9488,3.57E-05,9.81E-06,-9.52E-06,-58.7316,17.3146,134.945,-5894.85,-824.508,16020.1
183,2,-7252.14,-6.89591,6975.8,-37.5087,20.0579,40.4009,3.59E-05,9.95E-06,-9.20E-06,-58.8976,17.2819,135.095,-6855.13,-237.371,16317.9
183,3,-7614.72,-206.873,6911.39,-36.3796,18.4481,39.0236,3.61E-05,1.01E-05,-8.84E-06,-59.0599,17.2473,135.236,-7400.3,226.084,16586.4
183,4,-7868.99,-403.868,6760.7,-35.0881,16.1483,36.4885,3.62E-05,1.02E-05,-8.35E-06,-59.2147,17.2066,135.364,-6680.04,24.3508,15734.8
184,0,-7948.4,-580.542,6661.43,-33.419,13.4302,32.994,3.62E-05,1.01E-05,-7.69E-06,-59.3551,17.1585,135.48,-6995.03,-421.985,15910.4
184,1,-7912.02,-708.715,6664.48,-30.937,10.2788,28.7399,3.61E-05,1.01E-05,-6.97E-06,-59.4742,17.1035,135.582,-7440,-545.214,16502.9
184,2,-7813.42,-763.59,6701.92,-28.0554,6.80874,23.987,3.60E-05,1.00E-05,-6.51E-06,-59.5684,17.0429,135.671,-6748.13,-271.731,15930.3
184,3,-7650.63,-717.758,6754.71,-25.1484,3.58759,19.4448,3.60E-05,9.78E-06,-6.70E-06,-59.6369,16.98,135.748,-6664.61,0,15499.3
184,4,-7421.92,-561.906,6846.71,-21.5944,1.43649,15.7019,3.59E-05,9.46E-06,-7.33E-06,-59.6817,16.9233,135.815,-6671,52.3598,16451.6
185,0,-7138.14,-513.608,6906.9,-17.6477,0.462392,11.8152,3.59E-05,9.15E-06,-7.96E-06,-59.7093,16.8712,135.871,-6435.43,523.598,18133
185,1,-6963.82,-422.307,6934.21,-14.0002,-0.401258,8.59594,3.59E-05,9.01E-06,-8.22E-06,-59.7213,16.8272,135.917,-6240.51,52.3598,15692.1
185,2,-6820.18,-324.653,6917.15,-10.8301,-1.16836,6.07252,3.59E-05,9.00E-06,-8.25E-06,-59.7212,16.792,135.953,-6013.13,0,14319.6
185,3,-6750.6,-302.622,6978.43,-8.28126,-1.35953,3.2081,3.59E-05,9.00E-06,-8.25E-06,-59.7109,16.7631,135.971,-6204.93,189.668,15462.7
185,4,-6676.19,-248.437,7070.24,-6.29406,-0.996627,0.764478,3.61E-05,9.09E-06,-8.25E-06,-59.693,16.7414,135.975,-5892.17,1015.39,15929.9
186,0,-6597.42,-177.533,7118.35,-4.72811,-0.386734,-1.42824,3.66E-05,9.27E-06,-8.25E-06,-59.6712,16.7249,135.966,-5334.26,688.188,15605.8
186,1,-6561.09,-43.269,7118.06,-3.31492,0.185097,-3.46369,3.71E-05,9.50E-06,-8.25E-06,-59.6474,16.7146,135.948,-5552.82,-365.862,15857.2
186,2,-6583.02,159.778,7106.55,-1.99756,0.6737,-5.29369,3.75E-05,9.73E-06,-8.25E-06,-59.6223,16.7122,135.92,-5755.89,-300.764,16790.4
186,3,-6637.3,287.204,7105.27,-1.04614,1.07807,-7.27903,3.73E-05,9.95E-06,-8.25E-06,-59.5961,16.7145,135.883,-4323.61,423.323,17211
186,4,-6706.81,287.066,7110.6,-0.467971,1.06631,-9.67951,3.67E-05,1.02E-05,-8.25E-06,-59.5684,16.715,135.834,-3976.73,-545.551,17076.9
187,0,-6737.28,224.901,7012.02,0.34121,0.9153,-11.7105,3.61E-05,1.04E-05,-8.25E-06,-59.5402,16.7137,135.775,-6667.03,-814.505,18432.5
187,1,-6850.88,101.716,6899.18,2.53232,0.9153,-14.1586,3.63E-05,1.02E-05,-8.28E-06,-59.5139,16.7127,135.705,-7121.55,-97.4172,15183.5
187,2,-6884.78,-41.9905,6862.92,4.22802,-0.0167793,-16.9953,3.68E-05,9.72E-06,-8.32E-06,-59.4818,16.7058,135.628,-6493.45,-87.5062,14865.2
187,3,-6860.7,-111.256,6788.54,6.02665,-1.3399,-20.2077,3.75E-05,9.23E-06,-8.37E-06,-59.4407,16.6961,135.539,-6214.29,-629.125,13988.3
187,4,-6859.11,-222.654,6744.5,7.4292,-3.27491,-23.9011,3.76E-05,8.84E-06,-8.39E-06,-59.3856,16.681,135.433,-6203.7,33.9328,14059.3
188,0,-6857.24,-298.264,6726.13,9.50195,-5.54708,-27.4164,3.72E-05,8.57E-06,-8.40E-06,-59.3126,16.6661,135.308,-5553.77,1364.99,15790.8
188,1,-6837.73,-231.339,6702.21,12.0924,-7.70039,-29.7298,3.66E-05,8.34E-06,-8.40E-06,-59.2225,16.6584,135.174,-5199.73,1526.56,16838.7
188,2,-6823.9,-109.941,6676.49,14.1755,-9.25651,-30.4486,3.62E-05,8.30E-06,-8.34E-06,-59.1211,16.6593,135.037,-5368.98,614.179,15699.3
188,3,-6822.74,-155.842,6679.34,15.6705,-9.99249,-30.5003,3.63E-05,8.68E-06,-8.15E-06,-59.0147,16.6635,134.901,-4616.01,597.076,14278.5
188,4,-6806.47,-370.323,6713.17,17.1046,-10.5511,-31.4777,3.66E-05,9.31E-06,-7.88E-06,-58.9036,16.6655,134.761,-4658.98,861.072,13999.5
189,0,-6839.96,-376.239,6690.33,19.8065,-11.4765,-32.562,3.69E-05,9.94E-06,-7.61E-06,-58.7842,16.6759,134.614,-6034.19,0,15140
189,1,-6934.26,-332.697,6655.38,22.234,-12.4177,-32.5917,3.70E-05,9.89E-06,-7.57E-06,-58.6589,16.697,134.468,-7032.36,-58.2009,14875.2
189,2,-7078.69,-398.966,6612.95,24.5847,-13.7751,-32.3952,3.71E-05,9.48E-06,-7.64E-06,-58.5278,16.7249,134.323,-6120.77,-295.902,15797.7
189,3,-7178.75,-464.074,6476.38,27.2038,-15.3611,-32.1342,3.71E-05,9.03E-06,-7.73E-06,-58.3893,16.7622,134.177,-5949.53,-106.113,15509.4
189,4,-7230.33,-525.993,6444.17,29.9734,-16.8292,-31.7761,3.69E-05,8.83E-06,-7.77E-06,-58.2407,16.8095,134.031,-5674.67,-40.9295,15749.2
190,0,-7226.01,-600.075,6494.33,32.7912,-18.4255,-31.3727,3.65E-05,8.87E-06,-7.74E-06,-58.0781,16.8669,133.881,-5421.16,-273.294,15866.4
190,1,-7168.68,-603.586,6535.37,35.6744,-19.9141,-31.0402,3.61E-05,9.01E-06,-7.70E-06,-57.9008,16.9367,133.729,-6222.37,-383.351,15591.4
190,2,-7088.54,-525.367,6560,38.2322,-20.7997,-30.9316,3.58E-05,9.17E-06,-7.71E-06,-57.7123,17.0188,133.573,-7111.05,-225.202,15076.7
190,3,-6979.55,-503.878,6596.88,39.8612,-20.8898,-31.0963,3.58E-05,9.41E-06,-7.86E-06,-57.5186,17.1068,133.416,-6182.63,-306.142,14368.3
190,4,-6740.28,-525.347,6602.02,40.9726,-19.86,-31.2697,3.59E-05,9.68E-06,-8.09E-06,-57.3255,17.1974,133.259,-5978.97,-716.865,15277.3
191,0,-6522.81,-316.664,6674.2,41.8751,-17.7924,-31.3436,3.60E-05,9.95E-06,-8.32E-06,-57.136,17.297,133.103,-5450.02,-187.918,16046.8
191,1,-6378.67,-125.378,6626.52,39.9855,-14.3309,-31.2893,3.61E-05,9.68E-06,-8.27E-06,-56.9665,17.3972,132.945,-5087.13,110.383,14057.9
191,2,-6295.89,34.0488,6569.79,38.7418,-10.6981,-31.283,3.61E-05,9.17E-06,-8.11E-06,-56.8155,17.5014,132.784,-5681.06,-86.7966,14291.5
191,3,-6185.02,123.403,6657.89,36.4538,-6.81593,-31.0113,3.62E-05,8.63E-06,-7.93E-06,-56.6837,17.6021,132.622,-5416.2,114.537,15371.9
191,4,-6109.5,125.594,6782.5,34.2934,-2.83288,-30.2079,3.63E-05,8.45E-06,-7.77E-06,-56.5717,17.7002,132.461,-5251.16,734.45,15001.7
192,0,-6115.14,186.82,6795.1,31.0704,1.15875,-28.9844,3.64E-05,8.60E-06,-7.62E-06,-56.4844,17.7949,132.301,-6428.26,297.689,15606.6
192,1,-6185.29,274.487,6729.08,28.0816,5.15897,-27.2187,3.64E-05,8.87E-06,-7.49E-06,-56.4224,17.8911,132.142,-7052.81,-287.024,14864.5
192,2,-6262.42,267.844,6672.01,26.4841,9.26639,-24.9866,3.64E-05,9.07E-06,-7.41E-06,-56.3849,17.9926,131.984,-5597.35,430.536,13008.2
192,3,-6361.06,183.055,6602.41,24.5848,13.3173,-22.6303,3.62E-05,9.11E-06,-7.48E-06,-56.3737,18.0961,131.83,-4486.67,1277.21,15336.2
192,4,-6644.08,69.1284,6514.1,23.0119,16.4826,-19.7321,3.59E-05,9.06E-06,-7.62E-06,-56.3885,18.2022,131.682,-6126.85,708.662,15913.9
193,0,-6945.47,-4.11989,6504.99,21.9424,19.0304,-17.0132,3.56E-05,9.02E-06,-7.75E-06,-56.4236,18.3127,131.541,-6855.92,1276.42,17009.8
193,1,-7010.45,29.8471,6489.1,19.4997,21.3952,-14.4388,3.58E-05,8.88E-06,-8.07E-06,-56.4782,18.4226,131.41,-7273.94,127.642,15758.6
193,2,-7128.29,-71.8318,6505.75,17.3799,22.701,-11.9718,3.61E-05,8.70E-06,-8.47E-06,-56.5449,18.5282,131.288,-5673.76,0,15370.3
193,3,-7273.58,-23.4086,6475.17,15.6328,23.2682,-9.82204,3.65E-05,8.52E-06,-8.88E-06,-56.6201,18.6338,131.176,-6360.21,-763.248,13824.4
193,4,-7425.33,-26.9582,6498.62,13.4702,23.1746,-7.28778,3.66E-05,8.49E-06,-8.93E-06,-56.7011,18.735,131.076,-6697.14,361.714,15540.3
194,0,-7606.86,-70.3567,6511.08,10.9512,22.6668,-4.27006,3.63E-05,8.58E-06,-8.67E-06,-56.7881,18.8306,130.99,-6413.43,1132.05,16208
194,1,-7758.78,-140.421,6431.18,8.0893,21.7064,-1.43387,3.60E-05,8.72E-06,-8.31E-06,-56.8793,18.9188,130.916,-6123.26,560.6,15355.8
194,2,-7795.97,-268.573,6315.68,5.15525,20.2778,0.72381,3.59E-05,8.73E-06,-8.01E-06,-56.9706,18.9967,130.849,-5996.3,0,15535.2
194,3,-7774.25,-399.708,6284.88,2.76943,18.7795,2.56451,3.62E-05,8.49E-06,-7.86E-06,-57.0593,19.0641,130.79,-6206.13,56.6717,15836
194,4,-7875.46,-441.302,6308.47,0.488919,17.4546,4.6937,3.66E-05,8.13E-06,-7.77E-06,-57.1479,19.1233,130.745,-6937.17,251.704,16044.4
195,0,-7910.54,-509.285,6329.53,-1.99634,15.3767,6.59308,3.71E-05,7.77E-06,-7.68E-06,-57.2348,19.1683,130.718,-7341.52,-33.1836,16132
195,1,-7981.84,-525.601,6371.43,-3.00035,13.0946,8.14345,3.71E-05,8.08E-06,-7.72E-06,-57.3142,19.2057,130.707,-8144.89,-138.88,15617.5
195,2,-7963.33,-476.351,6323.33,-4.25939,11.0229,9.74241,3.70E-05,8.64E-06,-7.80E-06,-57.3872,19.2388,130.708,-8712.62,-324.217,13533.5
195,3,-7891.9,-411.268,6379.02,-5.43168,8.93412,11.2919,3.68E-05,9.22E-06,-7.89E-06,-57.4485,19.2693,130.717,-7542.34,-519.51,13916.9
195,4,-7757.5,-360.159,6486.89,-6.2766,7.09281,12.8737,3.68E-05,9.53E-06,-7.94E-06,-57.4972,19.298,130.734,-6092.71,-233.843,13461.2
196,0,-7695.37,-287.1,6582.18,-6.79069,5.34277,15.2576,3.68E-05,9.60E-06,-7.95E-06,-57.5357,19.3288,130.764,-5710.42,640.255,13866.4
196,1,-7718.69,-200.303,6639.25,-7.57886,3.85876,18.5476,3.68E-05,9.60E-06,-7.95E-06,-57.5695,19.3618,130.813,-5827.75,1039.47,15124.8
196,2,-7695.88,-169.023,6646.06,-9.3991,2.74789,21.7122,3.67E-05,9.60E-06,-8.04E-06,-57.6033,19.3902,130.881,-6293.39,485.01,15930.7
196,3,-7558.81,-205.493,6608.4,-12.0723,1.9668,23.7047,3.67E-05,9.60E-06,-8.32E-06,-57.6387,19.4076,130.964,-7614.15,-69.646,16624.6
196,4,-7405.65,-158.607,6593.52,-14.2823,2.42647,25.0094,3.66E-05,9.60E-06,-8.68E-06,-57.6787,19.4191,131.055,-6986.94,-435.031,16035.3
197,0,-7235.62,62.8704,6624.1,-17.2028,3.68622,26.7579,3.65E-05,9.60E-06,-9.04E-06,-57.726,19.4276,131.158,-5289.04,40.4055,16251.2
197,1,-6999.95,135.574,6692.81,-20.1968,4.61646,28.3751,3.64E-05,9.40E-06,-9.01E-06,-57.7781,19.428,131.271,-5695.33,-167.008,13503.2
197,2,-7022.84,81.1196,6650.21,-23.6545,5.4776,30.3474,3.64E-05,9.14E-06,-8.84E-06,-57.843,19.4184,131.392,-6554.57,-363.648,15211.6
197,3,-7095.43,41.4681,6559.47,-26.3941,6.22513,31.6181,3.63E-05,8.87E-06,-8.66E-06,-57.9196,19.4011,131.519,-6729.97,-908.284,14672.9
197,4,-7159.41,-152.861,6511.25,-29.1212,6.82277,31.9733,3.61E-05,8.75E-06,-8.32E-06,-58.007,19.369,131.647,-6774.93,-48.769,15815.1
198,0,-7342.42,-280.206,6537.98,-30.7423,7.03947,31.8756,3.56E-05,8.76E-06,-7.86E-06,-58.1011,19.3288,131.774,-6591.85,333.726,15927.9
198,1,-7549.77,-249.349,6604.27,-31.3624,6.66193,31.5188,3.51E-05,8.81E-06,-7.37E-06,-58.1959,19.2858,131.902,-6374.04,-382.699,15750.2
198,2,-7553.08,-290.319,6663.65,-31.9963,5.85393,30.5483,3.49E-05,8.93E-06,-7.03E-06,-58.2882,19.2332,132.03,-6124.19,-509.145,16315.2
198,3,-7355.41,-501.914,6719.03,-32.7425,5.20745,28.6821,3.52E-05,9.23E-06,-7.04E-06,-58.3784,19.1626,132.161,-5523.68,332.531,14975.4
198,4,-7212.7,-456.342,6816.6,-33.339,5.32021,26.4911,3.58E-05,9.59E-06,-7.18E-06,-58.4671,19.0826,132.289,-5523.58,-431.161,14981.6
199,0,-7049.74,-344.797,6938.81,-32.6461,6.50246,24.8473,3.63E-05,9.95E-06,-7.31E-06,-58.5546,19.0044,132.413,-5740.48,-6.24657,13885.3
199,1,-6933.08,-13.5704,7001.55,-33.6725,7.69555,23.3315,3.62E-05,9.83E-06,-7.66E-06,-58.6438,18.9278,132.531,-4879.41,-0.624658,16026.8
199,2,-6914.96,-3.60032,7014.6,-33.8809,9.10677,22.092,3.59E-05,9.58E-06,-8.05E-06,-58.739,18.8498,132.642,-6135.94,943.987,14989
199,3,-7002.74,-14.1545,7139.23,-33.5718,10.6587,20.0795,3.56E-05,9.31E-06,-8.46E-06,-58.8395,18.7707,132.743,-5058.59,121.782,16326.5
199,4,-7127.11,8.56756,7181.52,-33.8145,11.912,18.7097,3.55E-05,9.32E-06,-8.61E-06,-58.9461,18.6913,132.834,-4191.42,-132.693,17124.5
200,0,-7202.2,-9.82781,7065.8,-33.993,12.4896,17.4112,3.55E-05,9.53E-06,-8.57E-06,-59.0575,18.6106,132.917,-5835.84,0,16688.8
200,1,-7223.25,-77.3509,6974.52,-33.2629,12.3504,15.6519,3.56E-05,9.80E-06,-8.48E-06,-59.1676,18.5284,132.991,-7460.89,-311.159,15789.8
200,2,-7262.67,-149.721,7001.46,-31.7121,11.6512,14.0207,3.59E-05,9.97E-06,-8.44E-06,-59.2714,18.4468,133.057,-7401.8,-573.423,15248.8
200,3,-7336.23,-239.889,6958.93,-29.7371,10.7999,12.7978,3.64E-05,9.90E-06,-8.50E-06,-59.3696,18.3682,133.116,-7433.84,239.62,15654.2
200,4,-7299.15,-382.081,6794.07,-26.6201,10.6164,10.6265,3.71E-05,9.77E-06,-8.59E-06,-59.4642,18.2946,133.164,-5501.58,1331.94,16352.1
201,0,-7198.56,-351.842,6903.75,-21.5248,10.2944,8.42704,3.78E-05,9.63E-06,-8.68E-06,-59.5435,18.2373,133.199,-6322.7,-930.785,13576.2
201,1,-7267.45,-308.725,6954.67,-17.9455,9.37689,7.20154,3.75E-05,9.43E-06,-8.80E-06,-59.6099,18.1944,133.226,-5731.2,889.005,16991.9
201,2,-7318.12,-301.327,6883.02,-14.1591,7.88068,4.79175,3.69E-05,9.20E-06,-8.94E-06,-59.6603,18.1642,133.233,-5913.81,1955.45,16109.4
201,3,-7395.05,-320.029,6776.29,-11.0681,5.72866,2.58954,3.63E-05,8.98E-06,-9.07E-06,-59.6957,18.1413,133.228,-6726.84,405.439,14401.3
201,4,-7432.36,-350.786,6854.24,-8.32228,3.85865,0.115003,3.60E-05,9.23E-06,-9.07E-06,-59.7149,18.1215,133.212,-6020.96,-140.58,15611.9
202,0,-7343.39,-266.074,6857.09,-5.63357,2.96709,-2.43903,3.59E-05,9.82E-06,-8.96E-06,-59.7229,18.1082,133.186,-5389.03,-45.0335,15091.6
202,1,-7198.99,-122.707,6795.14,-3.5627,3.0816,-5.49056,3.58E-05,1.05E-05,-8.82E-06,-59.7254,18.0993,133.149,-6117.51,-68.4672,14478.8
