Devices,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,
203,4,5424.03,-3756.16,8974.09,18.4485,-14.9035,-105.373,1.85E-05,7.12E-06,2.06E-06,2.49245,5.57001,128.262,5581.22,-2553.91,18114
204,0,5289.64,-3684.05,8940.9,18.1753,-15.5714,-109.5,1.86E-05,7.44E-06,2.15E-06,2.58208,5.62774,127.796,5336.12,-2844.28,18135.6
204,1,5184.8,-3598.87,8930.61,18.157,-15.8569,-113.185,1.87E-05,7.64E-06,2.20E-06,2.67169,5.68469,127.318,5226.91,-2713.5,18371.4
204,2,5091.17,-3499.68,8920.22,18.2764,-15.8948,-116.303,1.89E-05,7.61E-06,2.17E-06,2.77003,5.71905,126.829,5886.81,-2569.03,17148.9
204,3,4955.15,-3423.71,8866.67,18.2686,-15.8394,-118.973,1.92E-05,7.38E-06,2.08E-06,2.89312,5.69055,126.333,7029.33,-2534.66,15500
204,4,4882.17,-3386.76,8786.24,18.2247,-15.5485,-121.345,1.94E-05,7.20E-06,1.97E-06,3.03906,5.6022,125.833,5680.31,-3643.32,18480.7
205,0,4861.22,-3393.98,8762.03,18.0105,-15.0269,-124.382,1.95E-05,7.36E-06,1.71E-06,3.18002,5.51477,125.324,5138.81,-3036.93,18468.2
205,1,4816.42,-3442.92,8757.15,17.5754,-14.6333,-127.429,1.96E-05,7.94E-06,1.26E-06,3.31448,5.42616,124.801,6163.89,-2208.66,18649.6
205,2,4761.41,-3452.74,8780.78,17.061,-14.2534,-130.188,1.97E-05,8.53E-06,8.11E-07,3.44342,5.33701,124.265,5238.23,-1798.43,17275.4
205,3,4682.82,-3498.84,8851.2,16.3532,-13.6382,-132.915,1.98E-05,8.90E-06,5.28E-07,3.56413,5.24627,123.716,5196.52,-1214.7,18433.4
205,4,4576.35,-3622.52,8878.85,15.2249,-13.0727,-135.782,1.98E-05,9.00E-06,4.50E-07,3.67453,5.15073,123.154,5133.25,-1694.55,18678.6
206,0,4465.77,-3764.05,8909.3,14.0221,-12.6517,-138.921,1.98E-05,9.00E-06,4.50E-07,3.76512,5.09092,122.581,4419.73,-2769.83,19375.3
206,1,4421.68,-3901.17,8971.62,13.0137,-12.1514,-142.165,1.97E-05,8.94E-06,4.60E-07,3.83145,5.09419,121.997,4039.26,-3121.28,19116.8
206,2,4417.27,-4032.4,9002.94,12.0451,-11.4734,-145.351,1.96E-05,8.76E-06,4.90E-07,3.88529,5.11199,121.404,4780.53,-2871.27,17139.5
206,3,4334.79,-4130.55,8961.81,10.9371,-10.7443,-148.618,1.93E-05,8.49E-06,5.35E-07,3.94173,5.0763,120.802,5524.95,-3579.07,16965.4
206,4,4237.3,-4207.66,8954.17,10.0322,-9.77627,-152.145,1.91E-05,8.23E-06,5.75E-07,3.99129,5.0381,120.187,4783.73,-5073.29,17746.5
207,0,4147.18,-4180.74,8975.83,9.39836,-8.7274,-156.352,1.90E-05,8.00E-06,5.75E-07,4.0315,5.00294,119.556,4783.73,-4783.73,18948.1
207,1,4015.31,-3997.07,9085.87,8.10547,-8.1216,-161.391,1.93E-05,7.82E-06,5.30E-07,4.07509,4.89121,118.905,4251.99,-4555.61,19052.8
207,2,3921.9,-3878.91,9255.48,6.51929,-7.56482,-166.527,1.96E-05,7.64E-06,4.85E-07,4.102,4.84142,118.231,3696.06,-4818.09,19120.8
207,3,3740.09,-3834.5,9463.35,5.19483,-7.35994,-171.437,1.97E-05,7.60E-06,3.34E-07,4.1149,4.85121,117.533,3487.27,-3882.73,18871.7
207,4,3527.57,-3805.48,9686.26,4.10501,-7.45172,-176.342,1.96E-05,7.72E-06,6.25E-08,4.12224,4.87235,116.812,3218.36,-2901.14,18521.3
208,0,3293.91,-3755.78,9890.12,3.20997,-7.67628,-181.33,1.95E-05,7.90E-06,-2.53E-07,4.12712,4.8895,116.071,2841.13,-3886.28,18647.4
208,1,3068.3,-3692.94,10052.3,2.46171,-8.14984,-186.105,1.95E-05,7.98E-06,-4.15E-07,4.13092,4.90266,115.312,2672.06,-4624.57,19158.6
208,2,2929.41,-3625.08,10150.9,1.84051,-8.91413,-190.611,1.96E-05,7.86E-06,-2.74E-07,4.13499,4.91175,114.539,2796.27,-3173.16,19114.6
208,3,2899.14,-3563.39,10191.8,1.33946,-9.75303,-195.132,2.00E-05,7.58E-06,8.68E-08,4.1399,4.91704,113.75,2646.73,-2253.17,18497.4
208,4,2833.84,-3570.83,10266.5,0.791795,-10.7881,-199.337,2.02E-05,7.30E-06,4.22E-07,4.14635,4.9177,112.945,1701.66,-3451.09,19530.5
209,0,2668.33,-3534,10348.4,0.0714186,-12.0478,-203.463,2.04E-05,6.94E-06,5.48E-07,4.15487,4.91233,112.121,2327.58,-2727.48,18785.1
209,1,2431.07,-3404.92,10311,-0.552867,-13.466,-207.683,2.04E-05,6.49E-06,4.58E-07,4.16659,4.90014,111.274,3100,-2864.94,19521.5
209,2,2201.13,-3454.56,10258.7,-0.65342,-14.935,-211.323,2.04E-05,6.04E-06,3.67E-07,4.18289,4.88411,110.412,2384.9,-3254.93,21777.3
209,3,1979.22,-3561.01,10272.3,-0.698545,-16.7007,-214.683,2.04E-05,6.01E-06,2.77E-07,4.205,4.86316,109.533,4186.8,-2085.2,21095.3
209,4,1824.46,-3662.43,10318.3,-0.698482,-18.4078,-217.442,2.03E-05,6.44E-06,1.87E-07,4.23274,4.83769,108.64,3446.94,-2535.07,19428.1
210,0,1725.63,-3768.04,10318.7,-0.587967,-19.6858,-219.998,2.02E-05,7.02E-06,9.66E-08,4.26459,4.80944,107.734,2897.36,-3375.77,19618.4
210,1,1625,-3872.21,10266.2,-0.396236,-20.7558,-222.812,2.02E-05,7.40E-06,1.71E-08,4.29999,4.77919,106.818,2655.75,-3664.14,20834.6
210,2,1462.11,-3958.3,10212.6,-0.129865,-21.9851,-225.723,2.02E-05,7.40E-06,-4.19E-08,4.3396,4.74692,105.892,1497.44,-3262.05,20321.6
210,3,1230.29,-4005.34,10172.3,0.235695,-23.4282,-228.215,2.04E-05,7.13E-06,-8.71E-08,4.38437,4.71251,104.964,1371.28,-2224.08,18218.9
210,4,1023.76,-3959.18,10093.5,0.503227,-25.1726,-230.268,2.05E-05,6.87E-06,-1.29E-07,4.4351,4.67472,104.033,1086.27,-3438.58,18258.4
211,0,898.835,-3999.32,10063.5,0.543561,-26.7553,-231.716,2.06E-05,6.67E-06,-1.50E-07,4.49079,4.6329,103.098,1183.97,-4281.43,17879.2
211,1,657.243,-4057.76,10062.5,0.855315,-28.0623,-232.852,2.08E-05,6.53E-06,-1.50E-07,4.55197,4.58819,102.155,2316.58,-3872.43,21683.6
211,2,479.044,-3987.62,10105,0.56214,-29.7493,-234.217,2.09E-05,6.40E-06,-1.50E-07,4.61741,4.53731,101.205,433.99,-5056.82,20057.4
211,3,417.679,-3917.52,10177.5,-0.320036,-31.3452,-235.466,2.10E-05,6.44E-06,-9.18E-08,4.68482,4.4788,100.249,753.57,-2770.29,20671.6
211,4,345.843,-3826.26,10193.2,-1.10766,-32.4678,-236.655,2.11E-05,6.65E-06,2.33E-08,4.75295,4.41478,99.2878,1328.3,-2140.99,19698.1
212,0,305.816,-3646.95,10223.3,-2.08907,-33.4764,-237.774,2.11E-05,6.92E-06,1.59E-07,4.82079,4.34451,98.3213,738.345,-3185.79,20295.6
212,1,309.286,-3412.87,10292.5,-3.4856,-34.5815,-238.831,2.11E-05,7.00E-06,2.27E-07,4.88744,4.26646,97.3503,1503.06,-3302.14,21252.5
212,2,275.677,-3238.37,10332.3,-5.06122,-35.6032,-239.992,2.10E-05,6.73E-06,1.71E-07,4.93996,4.16759,96.377,3177.13,-2239.26,19760.9
212,3,164.771,-3162.92,10299.7,-6.62968,-36.3353,-241.532,2.08E-05,6.23E-06,3.52E-08,4.95933,4.03007,95.4025,1745.09,-1725.67,18619
212,4,53.5341,-3058.89,10241.1,-8.31662,-36.7481,-243.625,2.06E-05,5.74E-06,-6.31E-08,4.95335,3.86628,94.4243,1314.71,-1129.55,19409.6
213,0,-71.6062,-2914.26,10220.5,-9.72673,-37.0386,-246.142,2.07E-05,5.35E-06,1.35E-07,4.94365,3.7027,93.4376,230.976,-1435.12,19382.3
213,1,-299.436,-2758.05,10283.4,-10.8598,-37.3927,-248.385,2.08E-05,5.03E-06,5.87E-07,4.9294,3.54156,92.4363,-617.602,-2186,19149.5
213,2,-461.39,-2699.05,10227.7,-11.6202,-37.7821,-249.834,2.10E-05,4.72E-06,1.04E-06,4.91236,3.3811,91.4258,611.914,-1230.39,19154.9
213,3,-581.973,-2712.93,10186.4,-12.3015,-38.3608,-251.092,2.13E-05,4.59E-06,1.08E-06,4.89279,3.21933,90.4099,-254.333,-3308.47,19345.6
213,4,-771.743,-2772.14,10159.9,-13.0064,-39.0855,-252.473,2.17E-05,4.62E-06,7.59E-07,4.86903,3.05651,89.3892,-306.967,-2463.31,19164.2
214,0,-967.596,-2796.64,10134.9,-13.628,-39.8031,-253.933,2.21E-05,4.71E-06,3.08E-07,4.84216,2.8935,88.3612,166.614,-1489.39,19936.4
214,1,-1159.8,-2780.02,10136.4,-14.1349,-40.5766,-255.278,2.23E-05,4.75E-06,9.59E-09,4.81325,2.73092,87.3255,-136.307,-2173,19006.2
214,2,-1374,-2777.31,10167.2,-14.6883,-41.4876,-256.223,2.22E-05,4.71E-06,-1.65E-08,4.78197,2.56826,86.2848,-633.86,-2459.63,17075.4
214,3,-1547.42,-2809.81,10178.2,-15.3432,-42.4744,-256.431,2.20E-05,4.62E-06,1.19E-07,4.7485,2.40387,85.2444,-216.567,-1724.13,19007.4
214,4,-1635.31,-2845,10161.6,-15.6785,-43.6814,-255.816,2.17E-05,4.55E-06,2.48E-07,4.71578,2.23668,84.2094,-567.206,-1949.59,18554
215,0,-1806.52,-2845.35,10181.9,-15.6457,-45.3212,-255.065,2.14E-05,4.62E-06,3.30E-07,4.6855,2.06818,83.1801,-1378.35,-843.198,19061.9
215,1,-2004.6,-2803,10110.4,-15.5246,-46.5121,-254.745,2.11E-05,4.80E-06,3.75E-07,4.65729,1.90125,82.154,-75.408,-2637.93,17957.6
215,2,-2145.65,-2788.42,10052.8,-15.8065,-48.0966,-253.943,2.08E-05,4.98E-06,4.20E-07,4.63106,1.73142,81.131,-6.26959,-1720.6,19247.6
215,3,-2302.82,-2822.49,10162.4,-16.2908,-49.6289,-252.801,2.05E-05,4.69E-06,2.53E-07,4.6507,1.56006,80.1121,-7.55331,-2267.51,18604.9
215,4,-2502.89,-2735.25,10320.5,-16.9839,-50.8949,-251.735,2.02E-05,4.01E-06,-9.42E-08,4.70816,1.38619,79.0976,-1722.14,-2215.67,19116.4
216,0,-2735.43,-2565.54,10472.7,-18.2164,-51.8909,-250.824,2.00E-05,3.20E-06,-5.00E-07,4.77589,1.20712,78.0882,-1801.21,-1524.14,18701.3
216,1,-3000.13,-2388.07,10598.9,-19.82,-52.716,-249.85,1.99E-05,2.61E-06,-7.96E-07,4.84005,1.02165,77.0848,-560.564,-722.536,17807.1
216,2,-3231.4,-2227.83,10666.9,-21.3642,-53.4318,-248.837,1.98E-05,2.40E-06,-9.00E-07,4.90056,0.830354,76.0869,-668.787,-701.339,18954.4
216,3,-3343.59,-2095.08,10672.5,-22.7346,-54.0487,-247.899,1.98E-05,2.40E-06,-9.00E-07,4.95769,0.633936,75.0916,-1504.62,-1802.36,20746.2
216,4,-3449.24,-1977.15,10679.2,-23.9707,-54.5777,-246.421,1.98E-05,2.39E-06,-8.69E-07,5.01158,0.432701,74.0939,-1435.48,-1340.68,19348.3
217,0,-3516.48,-1856.62,10646.4,-25.2786,-54.5516,-245.132,1.98E-05,2.27E-06,-5.87E-07,5.06056,0.22846,73.0946,-1438.75,-3729.86,20188.8
217,1,-3504.03,-1714.42,10597.3,-26.4001,-54.318,-243.567,1.97E-05,2.09E-06,-1.36E-07,5.10418,0.0223624,72.1019,-3305.36,-594.591,19818.6
217,2,-3581.67,-1660.52,10444.9,-27.1721,-53.824,-242.074,1.97E-05,1.91E-06,3.16E-07,5.14363,-0.183211,71.1158,-935.498,-814.643,19284.6
217,3,-3653.13,-1615.84,10305,-27.4798,-52.9444,-240.954,1.97E-05,1.91E-06,5.23E-07,5.17954,-0.385736,70.1331,-1332.29,-570.562,20344.6
217,4,-3796.81,-1535.8,10187.2,-27.4121,-51.6728,-239.78,1.99E-05,2.05E-06,5.38E-07,5.21225,-0.583041,69.1544,-1723.85,-595.185,19226.6
218,0,-3971.66,-1416.42,10106.6,-27.1723,-50.2924,-238.35,2.01E-05,2.23E-06,4.93E-07,5.24215,-0.774549,68.182,-2820.34,-1078.53,19356.6
218,1,-4082.68,-1278.6,10091.6,-27.117,-49.1132,-236.6,2.02E-05,2.33E-06,4.99E-07,5.2691,-0.961501,67.2192,-3888.57,-1598.13,20322
218,2,-4154.95,-1139.01,10146.3,-27.5592,-48.0765,-234.676,2.03E-05,2.31E-06,5.92E-07,5.29171,-1.14541,66.2678,-4089.21,-1453.34,19999.7
218,3,-4296.52,-993.06,10263.6,-28.4859,-46.8274,-232.831,2.04E-05,2.22E-06,7.27E-07,5.30792,-1.32661,65.3268,-4552.51,-547.595,20095
218,4,-4458.55,-849.216,10460.1,-29.5418,-45.3565,-230.929,2.05E-05,2.12E-06,8.40E-07,5.31684,-1.5047,64.395,-3534.82,-529.684,20039.7
219,0,-4725.85,-865.004,10524,-30.5167,-43.9935,-229.035,2.08E-05,2.03E-06,7.69E-07,5.31902,-1.67987,63.4717,-2699.79,-274.961,20295.1
219,1,-4968.47,-860.04,10617.9,-30.4074,-42.6183,-226.351,2.11E-05,1.94E-06,5.89E-07,5.31796,-1.84925,62.5616,-2382.09,-194.624,19195.2
219,2,-5130.34,-843.498,10712.5,-29.9365,-41.3856,-222.94,2.14E-05,1.85E-06,4.08E-07,5.31583,-2.01327,61.6667,-4529.77,-1764.04,18581.1
219,3,-5301.62,-857.334,10612.9,-29.0544,-40.287,-219.687,2.13E-05,1.69E-06,3.67E-07,5.31444,-2.17145,60.7869,-3405.28,-864.861,19366.4
219,4,-5403.22,-722.525,10500.1,-27.6857,-39.4779,-216.144,2.08E-05,1.48E-06,4.26E-07,5.31619,-2.324,59.9237,-3342.51,-381.714,20056.6
220,0,-5419.64,-504.302,10453.9,-25.9214,-38.6345,-212.336,2.02E-05,1.26E-06,5.17E-07,5.32225,-2.46996,59.0775,-3828.46,-214.631,20121.4
220,1,-5404.47,-314.475,10428.3,-23.8294,-37.5878,-208.24,1.99E-05,1.05E-06,6.07E-07,5.33328,-2.60826,58.2461,-3482.41,1.97005,19453
220,2,-5427.38,-101.107,10360.8,-21.9354,-36.3753,-204.035,2.01E-05,8.55E-07,6.97E-07,5.34792,-2.73902,57.4273,-3666.47,113.657,18721.4
220,3,-5496.66,228.293,10281.2,-20.6593,-34.9611,-200.191,2.05E-05,6.75E-07,7.88E-07,5.36392,-2.86254,56.6218,-4901.71,381.701,19013.1
220,4,-5532.93,508.359,10306.8,-18.6992,-33.3893,-196.365,2.09E-05,4.77E-07,8.30E-07,5.38351,-2.97694,55.8321,-2790.51,520.893,19497.1
221,0,-5686.12,705.335,10239.9,-16.504,-32.036,-192.079,2.09E-05,1.43E-07,4.91E-07,5.40796,-3.08268,55.0607,-4756.46,1257.48,19011.8
221,1,-5794.08,879.42,10202.2,-14.6336,-30.6737,-187.73,2.08E-05,-2.63E-07,-5.06E-08,5.43667,-3.17941,54.3115,-4818.7,1960.98,18805.2
221,2,-5853.62,1074.96,10195,-13.4477,-29.2492,-183.125,2.06E-05,-6.69E-07,-5.92E-07,5.46621,-3.26944,53.5828,-4622.52,2214.77,19064.4
221,3,-5985.61,1216.63,10207.3,-12.2787,-27.3154,-178.573,2.05E-05,-7.37E-07,-7.71E-07,5.49585,-3.3506,52.8738,-4998.05,1984.24,19682.1
221,4,-6135.77,1338.02,10298.8,-11.0915,-25.2724,-174.457,2.04E-05,-5.77E-07,-7.06E-07,5.52548,-3.42286,52.1785,-4591.88,1607.72,20435.9
222,0,-6332.94,1440.49,10342.1,-10.4197,-23.4803,-170.604,2.03E-05,-3.51E-07,-5.71E-07,5.55351,-3.48825,51.4956,-4797.22,847.057,20915.3
222,1,-6554.93,1508.59,10371.9,-10.2731,-21.7567,-166.81,2.02E-05,-2.23E-07,-3.93E-07,5.57839,-3.54765,50.8269,-4985.82,1980.29,20639.1
222,2,-6751.07,1569.92,10445.6,-10.4701,-20.0868,-162.887,2.00E-05,-2.50E-07,-1.50E-07,5.59905,-3.60197,50.175,-5173.76,3715.17,19510.3
222,3,-6930.23,1649.42,10468.9,-11.0561,-18.7648,-158.608,1.98E-05,-3.40E-07,1.21E-07,5.61478,-3.65303,49.5424,-6497.07,2012.92,18234.9
222,4,-7096.92,1659.84,10488.5,-11.5289,-17.3232,-154.066,1.95E-05,-4.20E-07,3.74E-07,5.62583,-3.70033,48.9296,-4588.04,2990.16,18080.7
223,0,-7207.44,1689.97,10485.4,-11.525,-16.4953,-149.377,1.93E-05,-4.15E-07,4.85E-07,5.63493,-3.74535,48.3364,-7130.86,1913.49,19355.2
223,1,-7349.15,1861.01,10527,-11.2815,-15.859,-144.444,1.90E-05,-3.69E-07,5.31E-07,5.6431,-3.78841,47.7631,-8132.53,1422.76,18376.1
223,2,-7519.14,1962.52,10497.2,-11.3938,-15.3962,-139.719,1.87E-05,-3.24E-07,5.76E-07,5.64932,-3.831,47.2074,-7740.95,480.491,19168.3
223,3,-7604.03,2122.74,10371.7,-11.4708,-14.6421,-134.873,1.88E-05,-5.31E-07,5.20E-07,5.65341,-3.87166,46.6712,-7256.77,2744.84,19399.5
223,4,-7618.02,2302.94,10317.5,-11.2144,-13.4517,-129.743,1.90E-05,-8.94E-07,4.02E-07,5.65595,-3.90829,46.1547,-7089.86,2623.88,19108.3
224,0,-7566.32,2439.09,10211.3,-10.5263,-11.9309,-124.618,1.93E-05,-1.30E-06,2.67E-07,5.65806,-3.93906,45.6578,-6065.85,3141.44,19262.9
224,1,-7532.72,2597.87,10066.6,-10.0358,-9.90179,-119.612,1.95E-05,-1.49E-06,2.18E-07,5.65791,-3.96237,45.181,-5675.92,3502.19,19405.3
224,2,-7545,2823.56,9973.35,-9.65578,-7.18679,-114.632,1.98E-05,-1.34E-06,3.04E-07,5.65452,-3.97574,44.7247,-6683.86,2424.14,19007.3
224,3,-7500.94,3014.46,9886.64,-8.32343,-4.1998,-109.537,2.01E-05,-1.07E-06,4.40E-07,5.65095,-3.97694,44.2894,-6874.04,2987,18704.5
224,4,-7406.15,3117.8,9836.98,-6.48001,-1.70625,-103.924,2.03E-05,-8.40E-07,5.75E-07,5.6498,-3.96715,43.8764,-7073.39,1967.68,18404.8
225,0,-7384.73,3168.17,9877.49,-4.10995,0.861611,-97.5881,2.00E-05,-9.34E-07,7.11E-07,5.65288,-3.94548,43.4889,-7909.97,1401.5,19390.9
225,1,-7426.41,3210.27,9752.06,-2.1306,4.13006,-91.3984,1.94E-05,-1.16E-06,8.46E-07,5.65801,-3.90811,43.1302,-7251.47,4430.89,18737.3
225,2,-7519.87,3179.34,9781.62,0.273152,6.96128,-85.6509,1.89E-05,-1.39E-06,9.81E-07,5.66779,-3.85761,42.8005,-6241.5,4188.15,18146.6
225,3,-7577.81,3179.19,9874.21,2.63163,9.48546,-79.5484,1.90E-05,-1.48E-06,1.09E-06,5.68214,-3.79542,42.4993,-5785.62,3961.69,18314.7
225,4,-7590.31,3204.57,9860.65,4.38348,12.1657,-73.4526,1.96E-05,-1.50E-06,1.18E-06,5.69821,-3.72182,42.2242,-6294.58,4454.68,18377.2
226,0,-7651.5,3206.97,9855.32,6.18904,14.7312,-67.6341,2.03E-05,-1.50E-06,1.28E-06,5.71672,-3.63742,41.9682,-6289.58,3360.08,18997.1
226,1,-7751.89,3176.21,9902.91,7.95465,17.1447,-61.969,2.06E-05,-1.59E-06,1.18E-06,5.7374,-3.54291,41.7295,-6139.36,1820.27,18998.8
226,2,-7848.76,3134.78,9932.54,9.30203,19.3466,-56.1142,2.05E-05,-1.82E-06,8.22E-07,5.75931,-3.43968,41.5117,-6586.33,2518.85,18099.6
226,3,-7950.32,3104.54,9923.29,10.6259,21.1363,-49.9497,2.02E-05,-2.09E-06,3.71E-07,5.78307,-3.32906,41.3197,-6817.74,3922.82,18518.7
226,4,-7987.56,3114.95,9887.11,11.9624,23.1636,-43.814,1.99E-05,-2.34E-06,-4.23E-08,5.8086,-3.20997,41.1591,-7127.76,1703.9,19213.2
227,0,-8100.85,3178.37,9796.51,12.6383,24.5946,-37.2655,1.98E-05,-2.40E-06,-1.50E-07,5.83415,-3.08579,41.0282,-6697.22,1618.32,18198.5
227,1,-8083.43,3272.68,9814.15,13.1631,25.2031,-31.4327,1.98E-05,-2.40E-06,-1.50E-07,5.86039,-2.9596,40.924,-6357.84,4821.76,19856.8
227,2,-8117.38,3430.49,9792.3,13.6733,26.0382,-25.7284,1.98E-05,-2.40E-06,-1.50E-07,5.88666,-2.83097,40.8363,-6376.32,2584.8,17803.8
227,3,-8162.76,3552.27,9777.1,13.1156,26.8689,-20.1423,1.97E-05,-2.35E-06,9.30E-08,5.90863,-2.70157,40.7671,-6940.03,3416.07,18925.1
227,4,-8110.75,3630.7,9684.04,13.0625,27.4296,-14.1366,1.95E-05,-2.26E-06,4.68E-07,5.92954,-2.57149,40.7203,-8284.2,3710.85,19215.3
228,0,-8062.81,3680.61,9632.92,12.9893,27.7806,-8.23944,1.92E-05,-2.17E-06,8.74E-07,5.9491,-2.4416,40.6961,-8044.3,1949.07,18130.2
228,1,-8108.21,3667.04,9625.58,12.4553,28.2533,-2.92252,1.91E-05,-1.94E-06,1.03E-06,5.96552,-2.3118,40.6914,-7427.41,1299.09,17225.7
228,2,-8165.29,3628.14,9568.16,11.8643,28.8976,2.10082,1.91E-05,-1.51E-06,8.22E-07,5.97854,-2.18158,40.705,-8051.86,2846.76,17430
228,3,-8143.85,3687.5,9482.72,11.3914,29.3941,7.43457,1.91E-05,-1.01E-06,5.06E-07,5.98873,-2.05136,40.7387,-8017.61,3596.49,18330
228,4,-8189.06,3787.97,9451.98,10.7088,29.7228,13.2001,1.91E-05,-5.88E-07,2.26E-07,5.99565,-1.92211,40.7951,-7050.11,4539,18610.6
229,0,-8083,3756.96,9396.69,10.3159,29.502,19.2534,1.91E-05,-7.65E-07,2.29E-07,6.00122,-1.7953,40.8796,-6409.17,4449.38,19253.2
229,1,-7980.17,3673.27,9446.88,9.82332,30.2028,25.6261,1.91E-05,-1.13E-06,3.19E-07,6.00336,-1.66772,40.9945,-5872.99,2396.84,16694.8
229,2,-7806.79,3675.34,9352.11,10.0542,30.3479,32.0608,1.91E-05,-1.49E-06,4.09E-07,6.00637,-1.54073,41.1348,-6485.65,3414.2,17755
229,3,-7679.73,3521.56,9367.5,10.3497,31.0187,38.7073,1.94E-05,-1.60E-06,2.49E-07,6.00916,-1.41208,41.2981,-7196.43,3659.04,17245.1
229,4,-7605.68,3322.33,9360.44,10.8267,32.2964,45.9549,1.99E-05,-1.58E-06,-3.90E-08,6.01171,-1.27934,41.4879,-7137.22,2522.91,18164.1
230,0,-7535.44,3179.51,9320.63,11.4232,33.4327,53.1879,2.04E-05,-1.54E-06,-3.55E-07,6.0148,-1.14315,41.705,-6122.34,2809.73,19292
230,1,-7475.71,3025.48,9341.82,12.4474,34.4529,60.3691,2.07E-05,-1.44E-06,-3.17E-07,6.02036,-1.00283,41.9531,-5517.59,4134.07,19464
230,2,-7446.42,2830.72,9438.49,13.9092,35.7647,67.7741,2.06E-05,-1.28E-06,2.28E-07,6.02946,-0.85668,42.2352,-6035.16,3773.62,18801.7
230,3,-7410.95,2716.03,9517.03,15.3326,37.1754,75.237,2.04E-05,-1.10E-06,9.05E-07,6.04189,-0.704548,42.5486,-6305.64,2272.23,17755.4
230,4,-7318.15,2682.06,9559.77,17.0482,38.4279,82.8101,2.03E-05,-9.34E-07,1.48E-06,6.05887,-0.546685,42.8919,-5740.51,3617.33,18325.7
231,0,-7081.19,2654.28,9601.34,18.1724,39.9412,89.8051,2.01E-05,-9.00E-07,1.24E-06,6.07785,-0.382881,43.2618,-7228.02,1808.64,18283
231,1,-7079.42,2602.96,9669.14,19.0637,42.2541,97.1254,2.00E-05,-9.00E-07,7.93E-07,6.09678,-0.209468,43.6634,-7180.84,3473.8,17529.4
231,2,-7057.82,2519.13,9638.6,20.1055,43.9154,103.708,1.99E-05,-9.00E-07,3.42E-07,6.11738,-0.0297771,44.0899,-6661.27,3542.28,19035.9
231,3,-6961.12,2530.15,9630.3,20.8474,45.6174,110.418,2.01E-05,-5.84E-07,2.64E-07,6.13813,0.156123,44.5422,-5929.13,3157.85,18458.4
231,4,-6905.97,2490.03,9663.63,21.4013,47.227,116.692,2.04E-05,-1.18E-07,3.63E-07,6.15861,0.34761,45.0173,-5541.69,2978.91,19155
232,0,-6871.58,2455.39,9803.68,21.6745,48.8156,122.763,2.08E-05,3.78E-07,4.99E-07,6.17772,0.544272,45.5148,-5580.75,3149.07,20665.9
232,1,-6815.3,2455.06,9890.13,21.4199,50.1077,128.595,2.10E-05,6.26E-07,6.17E-07,6.19397,0.744073,46.0339,-6245.59,3483.36,19748.9
232,2,-6795.43,2415.81,9870.46,20.857,51.0689,133.925,2.09E-05,5.24E-07,7.13E-07,6.20685,0.945894,46.5765,-6429.81,2934.89,17801.8
232,3,-6856.41,2291.37,9933.26,20.4035,51.9905,138.963,2.07E-05,3.44E-07,8.03E-07,6.21675,1.14989,47.1463,-5034.8,846.886,19091
232,4,-6836.34,2139.18,9921.64,19.4709,52.1721,144.023,2.06E-05,2.05E-07,8.60E-07,6.2231,1.35239,47.7383,-5517.38,-169.689,18806.4
233,0,-6894.76,2099.67,9900.77,18.3328,52.1721,148.823,2.07E-05,4.01E-07,6.49E-07,6.22544,1.55225,48.3487,-7522.63,1336.61,18590.9
233,1,-6868.41,1974.64,9847.33,17.0383,52.2642,153.282,2.09E-05,6.71E-07,3.79E-07,6.22252,1.74899,48.9732,-5556.24,610.232,19238.7
233,2,-6842.57,1797.92,9823.08,15.4733,52.0848,158.309,2.11E-05,9.42E-07,1.08E-07,6.21437,1.94129,49.6148,-6513.42,812.094,17993.1
233,3,-6701.2,1714.04,9876.33,13.8332,52.292,163.186,2.13E-05,1.04E-06,-1.04E-07,6.20004,2.13091,50.274,-7734.84,1344.2,19028.4
233,4,-6478.49,1658.34,9881.32,11.9953,52.6328,168.288,2.15E-05,1.05E-06,-2.89E-07,6.17857,2.31796,50.9562,-5549.13,895.001,19224.7
234,0,-6302.38,1506.38,9873.89,10.1136,53.2299,173.666,2.17E-05,1.05E-06,-4.70E-07,6.14945,2.50332,51.6619,-2740.25,1334.18,17870
234,1,-6157.84,1317.85,9820.71,8.30323,54.189,179.137,2.18E-05,1.24E-06,-5.48E-07,6.11236,2.68826,52.3895,-3064.81,2279.55,16937.8
234,2,-5985.83,1223.75,9744.08,6.52004,55.3986,184.25,2.15E-05,1.68E-06,-4.85E-07,6.06688,2.87372,53.1373,-5200.47,1685.08,17986.6
234,3,-5838.08,1207.06,9770.52,4.76158,56.5924,188.712,2.12E-05,2.18E-06,-3.95E-07,6.0131,3.05976,53.9038,-5176.41,315.748,19980.5
234,4,-5738.2,1147.73,9756.95,3.12137,57.4755,193.315,2.09E-05,2.63E-06,-2.78E-07,5.95195,3.24541,54.6883,-5079.34,1524.17,20271.5
235,0,-5556.64,1042.14,9672.95,1.01281,58.9942,197.806,2.12E-05,2.74E-06,4.38E-08,5.88059,3.432,55.4897,-6644.24,2325.63,18603.6
