Devices,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,,,,,
,,TS-01902 - accel,,,TS-01902 - gyro,,,TS-01902 - mag,,,TS-01902 - Global Angle,,,TS-01902 - HighG,,
186,3,-1751.93,-333.239,9629.33,2.51043,-2.75849,-22.3519,2.44E-05,2.70E-07,-5.53E-06,-7.50158,6.9803,68.1065,21.5253,-149.166,17858.3
186,4,-1686.71,-329.65,9634.05,2.33215,-2.52906,-22.0484,2.43E-05,-3.77E-09,-5.65E-06,-7.48479,6.9769,68.0226,-20.4444,-614.937,16820.7
187,0,-1711.98,-279.236,9654.07,1.8999,-1.8505,-22.79,2.44E-05,4.93E-07,-5.47E-06,-7.46998,6.97608,67.9271,-1173.08,524.071,18918.6
187,1,-1759.83,-243.402,9575.42,1.17066,-1.6396,-22.379,2.44E-05,9.89E-07,-5.29E-06,-7.45852,6.97604,67.8317,-669.276,-378.129,17821.7
187,2,-1751.77,-243.427,9495.85,1.22381,-1.41823,-22.3674,2.44E-05,1.42E-06,-5.13E-06,-7.44728,6.97693,67.7374,-1092.3,-789.69,16970.1
187,3,-1783.99,-258.658,9502.06,0.876791,-1.04377,-22.5321,2.44E-05,1.54E-06,-5.06E-06,-7.43962,6.97825,67.6492,-587.957,-394.861,17761
187,4,-1759.57,-269.792,9533.9,0.32209,-0.841386,-22.6725,2.44E-05,1.59E-06,-5.01E-06,-7.43429,6.97791,67.5637,-128.195,-260.256,18967.2
188,0,-1787.39,-324.166,9608.07,0.139207,-0.713343,-22.7603,2.44E-05,1.62E-06,-4.96E-06,-7.43108,6.97744,67.4787,-183.093,-391.969,18934.1
188,1,-1815.85,-360.745,9685.42,0.487479,-0.835025,-22.7184,2.46E-05,1.62E-06,-4.89E-06,-7.42678,6.97711,67.3942,-290.225,-478.373,19232.8
188,2,-1812.48,-344.97,9714.03,0.810951,-1.36313,-22.4667,2.50E-05,1.58E-06,-4.80E-06,-7.41995,6.97582,67.3113,-553.935,-753.056,19405.1
188,3,-1890.02,-374.856,9723.5,0.497666,-1.86515,-22.1904,2.54E-05,1.53E-06,-4.71E-06,-7.41443,6.97308,67.2296,-1574.76,-1368.61,17436.3
188,4,-1878.81,-432.745,9742.47,0.0727811,-1.91331,-22.3372,2.57E-05,1.46E-06,-4.65E-06,-7.41105,6.96829,67.1476,-1847.86,-1140.39,19688.8
189,0,-1954.86,-372.049,9761.69,0.667939,-2.46987,-22.6282,2.57E-05,1.32E-06,-4.65E-06,-7.40416,6.96484,67.065,721.148,0,17226.2
189,1,-1933.84,-427.78,9745.39,1.18617,-3.48715,-22.352,2.57E-05,1.19E-06,-4.65E-06,-7.39356,6.95766,66.9857,-1800.07,-1872.19,18201.5
189,2,-1966.85,-426.256,9719.74,1.56688,-3.69801,-22.2527,2.57E-05,1.11E-06,-4.65E-06,-7.38185,6.95184,66.907,-416.042,-1873.36,20062.9
189,3,-1951.25,-508.454,9737.72,1.86185,-4.03796,-22.0637,2.60E-05,1.28E-06,-4.65E-06,-7.36957,6.94396,66.8288,0,3.17699,18995.1
189,4,-1877.28,-479.665,9723.2,2.15234,-4.01771,-21.7114,2.63E-05,1.50E-06,-4.65E-06,-7.35464,6.93645,66.7506,287.024,314.098,19000.5
190,0,-1829.84,-414.324,9742.7,2.45433,-3.66421,-21.342,2.65E-05,1.67E-06,-4.69E-06,-7.33781,6.93104,66.673,-23.6146,-478.373,19611.4
190,1,-1799.87,-370.974,9764.12,2.64456,-3.29195,-21.0581,2.63E-05,1.62E-06,-4.86E-06,-7.32005,6.92729,66.5969,-288.766,-738.801,19505.7
190,2,-1761.95,-319.049,9715.07,2.74117,-3.01263,-20.9077,2.57E-05,1.35E-06,-5.18E-06,-7.30162,6.92479,66.5241,-476.839,-942.546,18979.3
190,3,-1777.35,-264.708,9645.91,2.9213,-2.70786,-20.8076,2.52E-05,1.12E-06,-5.47E-06,-7.28304,6.92467,66.4559,-1571.69,-1447.35,18467.3
190,4,-1837.03,-235.688,9624.38,3.04417,-2.34061,-20.398,2.49E-05,1.14E-06,-5.65E-06,-7.2651,6.92759,66.39,-792.015,1337.65,17422.9
191,0,-1767.71,-245.198,9638.2,3.17304,-1.96611,-20.3142,2.52E-05,1.82E-06,-5.52E-06,-7.24683,6.93087,66.3227,0,0,17877.6
191,1,-1894.87,-260.478,9572.1,3.22215,-1.86157,-19.801,2.55E-05,2.49E-06,-5.38E-06,-7.23009,6.93772,66.2494,331.519,-99.017,18544.2
191,2,-1896.23,-229.086,9631.06,3.34605,-1.572,-19.8876,2.57E-05,3.03E-06,-5.21E-06,-7.21257,6.94599,66.1741,-1452.94,1507.74,18267.2
191,3,-1847.44,-288.514,9602.61,3.08061,-2.01158,-19.5013,2.58E-05,3.15E-06,-4.93E-06,-7.19582,6.95003,66.1031,-1542.93,272.927,18622.8
191,4,-1865.23,-311.553,9626.71,2.34735,-2.18182,-19.1001,2.58E-05,3.15E-06,-4.61E-06,-7.18265,6.95179,66.0431,-397.188,-171.845,18043
192,0,-1838.8,-315.038,9676.21,1.75394,-2.18047,-18.8198,2.57E-05,3.11E-06,-4.34E-06,-7.17135,6.95126,65.9899,-406.289,-76.774,18810.8
192,1,-1784.46,-343.538,9733.43,1.36096,-2.22393,-18.6877,2.55E-05,2.96E-06,-4.23E-06,-7.16128,6.94831,65.9388,-991.731,-92.1288,19589.4
192,2,-1790.47,-389.373,9766.75,0.937963,-2.25132,-18.6345,2.51E-05,2.69E-06,-4.28E-06,-7.15346,6.94389,65.8882,-1228.7,-181.836,18495.1
192,3,-1823.35,-419.125,9702.8,0.493016,-2.3463,-18.4871,2.47E-05,2.42E-06,-4.34E-06,-7.148,6.93853,65.8384,-1658,-484.897,17837.9
192,4,-1844.11,-403.216,9644.94,-0.228533,-2.68169,-18.4119,2.45E-05,2.16E-06,-4.52E-06,-7.14433,6.93109,65.7892,0,-56.2592,18464.6
193,0,-1733.59,-388.979,9606.34,-0.517467,-2.96148,-18.4146,2.48E-05,1.94E-06,-4.97E-06,-7.13966,6.92039,65.7402,0,-562.592,19134.9
193,1,-1696.79,-407.362,9660.61,-0.779389,-2.52037,-18.056,2.50E-05,1.71E-06,-5.42E-06,-7.13665,6.90993,65.6906,79.5295,1155.82,20075.5
193,2,-1682,-442.237,9606.38,-0.783492,-2.27483,-18.0281,2.53E-05,1.53E-06,-5.71E-06,-7.13428,6.90019,65.6349,-1097.87,-846.193,16363.7
193,3,-1649.58,-506.047,9605.97,-0.453964,-1.93914,-17.8036,2.56E-05,1.45E-06,-5.56E-06,-7.13199,6.89132,65.5781,-599.007,-237.651,18570.2
193,4,-1653.33,-494.251,9573.75,0.150245,-1.85083,-17.2972,2.60E-05,1.41E-06,-5.29E-06,-7.12728,6.88478,65.5225,-531.225,-183.779,19595.2
194,0,-1637.67,-483.532,9549.33,0.628337,-1.76866,-17.0166,2.63E-05,1.38E-06,-5.02E-06,-7.12081,6.8795,65.4666,-356.65,-107.291,18669.6
194,1,-1639.11,-514.448,9553.41,0.90035,-1.70085,-16.9584,2.64E-05,1.38E-06,-4.72E-06,-7.11408,6.87486,65.4099,0,158.274,16784.2
194,2,-1683.97,-525.418,9569.54,1.15357,-1.89506,-16.8156,2.61E-05,1.43E-06,-4.40E-06,-7.10654,6.87075,65.3539,-210.05,235.708,15559.1
194,3,-1683.63,-487.125,9609.74,1.41637,-2.48527,-16.6519,2.58E-05,1.47E-06,-4.11E-06,-7.096,6.8654,65.2994,-865.136,398.357,17269
194,4,-1663.44,-481.775,9649.73,1.55791,-3.69191,-16.6133,2.57E-05,1.50E-06,-3.90E-06,-7.08199,6.85574,65.247,-1281.63,-914.706,19210
195,0,-1721.21,-480.148,9561.14,1.49223,-4.90935,-16.5031,2.57E-05,1.50E-06,-3.90E-06,-7.06633,6.84295,65.1957,908.846,1211.8,20825.1
195,1,-1750.61,-485.683,9650.71,1.8214,-5.58671,-16.4384,2.57E-05,1.50E-06,-3.90E-06,-7.04792,6.8287,65.1444,90.8846,-990.302,19864.8
195,2,-1706.5,-433.787,9715.09,1.73287,-6.63568,-16.3986,2.56E-05,1.46E-06,-3.92E-06,-7.02573,6.81002,65.0925,0,-246.996,21105.9
195,3,-1594.21,-462.008,9729.11,1.54226,-7.53522,-16.2243,2.55E-05,1.30E-06,-4.00E-06,-7.00162,6.78546,65.0414,-669.722,-899.088,18469.5
195,4,-1580.06,-461.535,9698.72,1.25972,-8.16826,-16.2205,2.53E-05,1.12E-06,-4.09E-06,-6.97719,6.75837,64.9903,-849.654,-513.764,17940.6
196,0,-1584.89,-448.357,9619.12,0.859324,-8.55136,-16.3918,2.52E-05,9.64E-07,-4.22E-06,-6.95344,6.72951,64.938,-389.129,257.888,19467.4
196,1,-1545.11,-434.466,9585.39,0.59022,-8.72761,-16.457,2.52E-05,8.66E-07,-4.48E-06,-6.92942,6.69924,64.8835,0,309.466,19188.7
196,2,-1495.55,-405.343,9603.59,0.482775,-8.665,-16.5026,2.54E-05,8.20E-07,-4.84E-06,-6.90483,6.66864,64.8264,222.716,-334.074,17496.8
196,3,-1441.27,-360.468,9549.3,0.26143,-8.22828,-16.815,2.55E-05,8.05E-07,-5.15E-06,-6.88079,6.63887,64.7679,464.376,-1100.85,18453.4
196,4,-1332.4,-269.466,9515.47,0.123695,-7.38335,-16.7878,2.57E-05,9.28E-07,-5.24E-06,-6.85655,6.61104,64.7098,-582.904,-1042.32,19677.6
197,0,-1335.53,-237.76,9481.92,-0.718869,-6.7494,-16.8534,2.57E-05,1.33E-06,-4.88E-06,-6.83637,6.58411,64.6523,0,-973.805,18998.2
197,1,-1306.57,-364.714,9543.72,-1.10304,-6.14309,-17.0737,2.58E-05,1.74E-06,-4.52E-06,-6.82132,6.55633,64.5939,0,-16.2713,20185.1
197,2,-1293.14,-387.043,9563.88,-1.06995,-5.37292,-17.413,2.58E-05,2.00E-06,-4.28E-06,-6.80798,6.53108,64.5362,0,18.0242,19550.4
197,3,-1329.04,-381.52,9532.14,-1.85301,-4.83512,-17.9007,2.60E-05,1.95E-06,-4.30E-06,-6.79977,6.50623,64.4817,857.068,-120.594,20273.4
197,4,-1385.65,-396.111,9562.74,-2.28763,-4.09771,-18.166,2.61E-05,1.81E-06,-4.39E-06,-6.79559,6.48393,64.4284,658.303,-406.01,18649.1
198,0,-1387.2,-398.394,9595.57,-2.53567,-3.2983,-18.2241,2.62E-05,1.64E-06,-4.45E-06,-6.79396,6.46373,64.3753,246.416,-280.916,17218.8
198,1,-1356.62,-388.302,9578.83,-2.75664,-2.8498,-18.3483,2.64E-05,1.36E-06,-4.43E-06,-6.79354,6.44422,64.3212,127.149,581.975,19919.5
198,2,-1353.74,-377.821,9554.25,-2.84781,-2.74133,-18.6001,2.67E-05,1.00E-06,-4.34E-06,-6.79351,6.42507,64.2657,-419.899,769.97,22179.8
198,3,-1367.6,-353.969,9548.02,-2.98173,-2.68421,-18.6726,2.68E-05,6.74E-07,-4.26E-06,-6.79378,6.40637,64.2097,-1118.89,-804.889,17987.7
198,4,-1367.64,-344.559,9484.36,-3.11118,-2.94127,-18.4401,2.69E-05,4.92E-07,-4.26E-06,-6.79373,6.38694,64.1532,30.2912,-682.778,19072.4
199,0,-1303.54,-298.773,9482.11,-2.88932,-2.89397,-18.9955,2.65E-05,5.82E-07,-4.40E-06,-6.79138,6.36764,64.0914,265.278,-426.19,18471.7
199,1,-1267.36,-379.169,9553.83,-2.76116,-2.57611,-19.1438,2.62E-05,6.73E-07,-4.53E-06,-6.79025,6.34809,64.0281,26.5278,-42.619,17432.9
199,2,-1359.59,-366.191,9597.01,-2.47093,-2.70488,-19.1926,2.60E-05,8.16E-07,-4.59E-06,-6.78825,6.33072,63.9647,0,562.267,18321
199,3,-1412.84,-383.08,9586.64,-2.10167,-2.71741,-19.1011,2.61E-05,1.06E-06,-4.50E-06,-6.78584,6.31491,63.9014,135.293,-59.7363,17832.9
199,4,-1435.08,-416.5,9638.86,-1.82495,-2.65639,-18.8886,2.61E-05,1.33E-06,-4.36E-06,-6.78324,6.29991,63.8383,394.936,-154.621,18986.2
200,0,-1454.74,-452.284,9690.87,-1.58776,-2.83091,-18.9891,2.62E-05,1.47E-06,-4.27E-06,-6.78007,6.2846,63.7744,812.697,67.8205,19995
200,1,-1452.38,-521.212,9689.32,-1.43279,-3.38554,-19.3085,2.63E-05,1.28E-06,-4.27E-06,-6.77647,6.26661,63.7101,132.544,81.3846,18902.9
200,2,-1466.16,-583.517,9680.29,-1.07152,-3.91776,-19.541,2.64E-05,8.28E-07,-4.36E-06,-6.77179,6.24735,63.6474,-775.354,-98.6751,18172.2
200,3,-1574.03,-562.785,9717.5,-0.314923,-3.96208,-19.766,2.65E-05,4.15E-07,-4.44E-06,-6.76542,6.23139,63.5868,581.611,-469.609,20242.7
200,4,-1648.93,-584.771,9769.76,-0.456749,-4.0858,-19.9616,2.63E-05,1.72E-07,-4.48E-06,-6.76038,6.21558,63.5259,895.106,-980.159,19574
201,0,-1554.05,-584.352,9812.53,-0.699062,-4.51548,-19.8433,2.59E-05,2.18E-07,-4.43E-06,-6.75397,6.19617,63.4636,0,-510.185,18879.8
201,1,-1525.32,-538.321,9831.91,-0.715441,-4.28233,-19.5969,2.55E-05,2.63E-07,-4.39E-06,-6.7465,6.17803,63.3972,-1719.44,-1337.22,19101.3
201,2,-1482.68,-535.682,9743.42,-0.495423,-3.84305,-19.8242,2.53E-05,3.36E-07,-4.36E-06,-6.73897,6.16151,63.3287,-213.08,395.065,19858.7
201,3,-1453.29,-543.533,9732.11,-0.54904,-3.46973,-20.0212,2.55E-05,4.59E-07,-4.35E-06,-6.73237,6.14557,63.2583,-121.487,-564.382,18807
201,4,-1498.31,-574.334,9710.83,-0.331681,-2.85324,-19.9531,2.57E-05,5.94E-07,-4.35E-06,-6.72738,6.13328,63.1865,80.9128,-281.856,18978.6
202,0,-1532.27,-610.226,9698.6,-0.178123,-2.16621,-19.9972,2.58E-05,7.11E-07,-4.39E-06,-6.72433,6.12387,63.1134,178.871,849.609,18666.5
202,1,-1472.53,-610.168,9698.26,-0.205244,-1.63766,-20.005,2.56E-05,7.88E-07,-4.50E-06,-6.72174,6.11511,63.0409,361.339,641.629,17553.1
202,2,-1376.29,-578.758,9699.89,-0.09981,-1.25362,-19.7225,2.53E-05,8.33E-07,-4.68E-06,-6.7181,6.10668,62.9715,429.77,-641.68,17358.6
202,3,-1356.19,-560.261,9716.21,0.0886845,-0.877763,-19.4108,2.50E-05,8.52E-07,-4.84E-06,-6.71422,6.09981,62.9058,-409.091,-826.114,18493.3
202,4,-1363.55,-523.333,9691.92,-0.230395,-0.486703,-19.1121,2.49E-05,7.58E-07,-4.90E-06,-6.71175,6.09429,62.842,0,-113.235,20282.3
203,0,-1391.14,-421.309,9720.6,-0.451032,-0.335161,-19.0223,2.52E-05,4.87E-07,-4.81E-06,-6.70881,6.0904,62.7788,0,-775.463,21280
203,1,-1436.45,-447.28,9727.57,-0.654772,-0.0522985,-18.6502,2.54E-05,2.16E-07,-4.72E-06,-6.70827,6.08789,62.7165,398.142,-93.7432,17578.7
203,2,-1459.03,-538.127,9687.79,-0.563363,0.321825,-18.5533,2.56E-05,3.72E-08,-4.59E-06,-6.71006,6.08648,62.6527,471.175,-3.59932,18156.1
203,3,-1470.39,-588.312,9700.67,-0.669919,0.773215,-18.7867,2.57E-05,0,-4.38E-06,-6.71416,6.08603,62.5874,143.512,-170.17,17389.4
203,4,-1462.31,-612.203,9712.67,-0.754995,1.19166,-18.8133,2.57E-05,0,-4.15E-06,-6.71959,6.08648,62.5213,206.347,-671.288,17850.2
204,0,-1419.5,-615.458,9691.25,-0.804382,1.34899,-18.7335,2.58E-05,2.93E-08,-4.02E-06,-6.72495,6.08659,62.4543,171.956,252.098,18603.5
204,1,-1388.8,-581.139,9656.21,-0.917764,1.32574,-18.766,2.61E-05,1.19E-07,-4.06E-06,-6.72974,6.0864,62.3864,66.2521,335.644,18369
204,2,-1409.23,-527.88,9655.4,-1.00996,1.31009,-18.8697,2.66E-05,2.54E-07,-4.24E-06,-6.73407,6.0869,62.3181,115.941,-946.613,17901.4
204,3,-1446.46,-507.954,9698.59,-0.940549,1.20437,-18.933,2.70E-05,3.42E-07,-4.38E-06,-6.73785,6.0879,62.2495,-215.711,0,18345.6
204,4,-1469.71,-505.53,9702.09,-0.876275,0.803029,-19.0516,2.73E-05,2.25E-07,-4.32E-06,-6.74068,6.08802,62.1806,-929.828,-6.96431,19114
205,0,-1458.21,-469.936,9648.7,-0.194106,0.450886,-19.062,2.72E-05,-1.81E-07,-4.01E-06,-6.7397,6.08866,62.1117,408.73,-69.6431,20022
205,1,-1372.06,-476.231,9661.57,0.0800554,0.0969388,-18.8194,2.71E-05,-5.87E-07,-3.69E-06,-6.73598,6.08666,62.047,-29.3185,-797.845,18687.8
205,2,-1342.13,-563.598,9684.9,0.20843,-0.332255,-18.6075,2.70E-05,-8.47E-07,-3.49E-06,-6.73261,6.08168,61.9875,102.509,-941.148,16691.3
205,3,-1293.36,-584.319,9686.43,0.301012,-0.591196,-18.5634,2.70E-05,-9.00E-07,-3.45E-06,-6.72815,6.075,61.9297,-314.491,23.9178,17772.9
205,4,-1261.35,-590.928,9667.26,0.382082,-0.733834,-18.538,2.70E-05,-9.00E-07,-3.45E-06,-6.72287,6.06759,61.87,13.9286,109.603,18922.8
206,0,-1302.6,-599.857,9659.88,0.388789,-0.958513,-18.4005,2.70E-05,-8.17E-07,-3.53E-06,-6.71748,6.06039,61.8068,182.455,646.355,20141.2
206,1,-1359.69,-595.717,9653.58,0.289768,-1.24974,-18.3483,2.69E-05,-5.73E-07,-3.78E-06,-6.71214,6.05314,61.7409,-57.8037,486.252,20083
206,2,-1386.14,-575.444,9651.65,0.18306,-1.46567,-18.5272,2.68E-05,-2.12E-07,-4.14E-06,-6.70662,6.04565,61.6737,-420.262,-1008.38,18704.2
206,3,-1418.58,-558.368,9685.95,0.167474,-1.68947,-18.7055,2.67E-05,1.11E-07,-4.45E-06,-6.70069,6.0379,61.6065,-945.317,-1180.8,19006.5
206,4,-1395.33,-571.086,9696.34,0.0998471,-2.23889,-18.7042,2.67E-05,2.74E-07,-4.57E-06,-6.69396,6.0274,61.5419,-367.097,-719.517,19979.4
207,0,-1361.27,-654.643,9725.93,0.0523044,-2.71104,-18.7593,2.66E-05,2.29E-07,-4.44E-06,-6.6877,6.01342,61.4807,575.662,0,21859.2
207,1,-1372.38,-636.099,9694.12,-0.121882,-2.9147,-18.9565,2.66E-05,1.83E-07,-4.30E-06,-6.68159,5.9987,61.4196,-104.417,-107.989,19245.4
207,2,-1351.35,-571.056,9608.73,-0.567192,-2.90302,-19.1727,2.65E-05,1.38E-07,-4.03E-06,-6.67599,5.98362,61.3577,-283.789,471.588,18220.6
207,3,-1284.67,-508.688,9658.96,-0.936189,-3.03065,-19.0906,2.63E-05,9.32E-08,-3.58E-06,-6.66929,5.96663,61.2958,-92.9223,-289.788,20499.1
207,4,-1227.05,-493.703,9738.08,-1.24839,-3.1321,-18.9548,2.61E-05,4.81E-08,-3.08E-06,-6.66255,5.94775,61.2345,120.588,-614.293,19639.5
208,0,-1208.79,-475.484,9738.06,-1.61917,-3.08891,-19.1321,2.60E-05,1.40E-08,-2.84E-06,-6.65676,5.92831,61.1717,793.789,638.979,18039.5
208,1,-1186.7,-444.974,9732.59,-2.0363,-2.96531,-19.5149,2.57E-05,0,-3.06E-06,-6.6519,5.90833,61.1063,1023.31,1209.13,18183.7
208,2,-1112.29,-459.023,9777.91,-2.37076,-2.69548,-19.6756,2.55E-05,0,-3.60E-06,-6.64819,5.88716,61.0392,257.943,174.737,18599.7
208,3,-1012.85,-535.923,9774.81,-2.54864,-2.09506,-19.5644,2.53E-05,-9.03E-09,-4.06E-06,-6.64667,5.86537,60.9721,-341.951,-342.089,18720.4
208,4,-966.325,-592.521,9716.33,-2.6298,-1.40866,-19.7688,2.53E-05,-5.52E-08,-4.21E-06,-6.64751,5.84465,60.9032,-612.996,-1629.55,21513.6
209,0,-996.851,-642.5,9693.03,-2.4353,-0.693511,-19.9314,2.54E-05,-1.45E-07,-3.99E-06,-6.65035,5.82702,60.8324,27.6458,-901.455,18316.4
209,1,-1041.14,-710.92,9706.76,-2.11543,0.277583,-20.0394,2.56E-05,-2.36E-07,-3.76E-06,-6.65602,5.81413,60.7607,-215.915,-586.751,18264.9
209,2,-1048.14,-647.425,9750.91,-1.93704,0.809336,-20.6976,2.57E-05,-2.71E-07,-3.65E-06,-6.6607,5.80392,60.6859,796.091,-110.357,18728.8
209,3,-1036.24,-612.357,9778.34,-1.45306,1.17244,-21.0107,2.59E-05,-2.42E-07,-3.66E-06,-6.66351,5.79604,60.6099,-309.608,-1339.44,19678.7
209,4,-1022.6,-664.841,9739.44,-0.958291,1.48702,-21.2029,2.61E-05,-1.97E-07,-3.70E-06,-6.66631,5.78948,60.5329,-443.682,-1009.54,20399.1
210,0,-1034.35,-708.518,9727.53,-0.648055,1.68881,-21.5674,2.62E-05,-9.30E-08,-3.75E-06,-6.66934,5.784,60.4544,-714.68,-442.64,19005.8
210,1,-1049.41,-709.532,9781.97,-0.201251,1.81203,-22.1337,2.64E-05,1.11E-07,-3.79E-06,-6.67104,5.77991,60.3741,-946.83,-287.024,18283.8
210,2,-1057.76,-712.056,9843.56,0.540167,1.88591,-22.6844,2.65E-05,3.82E-07,-3.84E-06,-6.67042,5.77743,60.2929,-306.203,-143.512,19632.8
210,3,-1091.74,-713.014,9866.86,1.23048,1.80577,-22.9517,2.66E-05,5.71E-07,-3.87E-06,-6.66754,5.77651,60.2119,287.024,-191.349,19282.2
210,4,-1110.44,-655.908,9879.25,1.85668,1.57063,-22.912,2.68E-05,4.32E-07,-3.87E-06,-6.66113,5.77691,60.1317,1291.61,952.758,18280.6
211,0,-1039.84,-663.893,9839.19,2.28945,1.27902,-23.0781,2.68E-05,-6.42E-08,-3.83E-06,-6.65228,5.77573,60.0537,0,916.864,20085
211,1,-1030.25,-635.485,9845.16,2.42013,1.22995,-23.4265,2.69E-05,-5.61E-07,-3.78E-06,-6.64244,5.7745,59.9782,0,458.855,18305.5
211,2,-1098.55,-576.309,9853.65,2.68093,0.649018,-23.2472,2.70E-05,-9.01E-07,-3.91E-06,-6.62994,5.77359,59.9047,-168.504,418.6,17567.2
211,3,-1156.35,-603.695,9860.82,3.01828,-0.0383096,-23.249,2.71E-05,-1.08E-06,-4.23E-06,-6.61588,5.77163,59.8282,-63.1889,-543.345,18288.5
211,4,-1140.64,-652.213,9892.42,3.10678,-0.544841,-23.4955,2.72E-05,-1.21E-06,-4.59E-06,-6.60099,5.76722,59.7468,30.2802,-457.761,19139.3
212,0,-1134.76,-652.629,9925.02,2.93154,-0.912484,-23.811,2.72E-05,-1.23E-06,-4.82E-06,-6.58582,5.76115,59.6621,-1025.27,89.3773,20016
212,1,-1134.17,-650.367,9941.07,2.837,-1.30455,-24.0891,2.70E-05,-1.04E-06,-4.86E-06,-6.57009,5.75338,59.5758,-1318.51,-58.113,20685.8
212,2,-1087.34,-688.018,9945.58,2.96516,-1.70697,-24.347,2.68E-05,-7.21E-07,-4.77E-06,-6.55331,5.74323,59.4879,-18.6932,-586.019,19807.2
212,3,-1042.45,-716.396,9928.63,3.04486,-1.89151,-24.585,2.65E-05,-4.75E-07,-4.70E-06,-6.53606,5.73161,59.3987,85.5813,-555.249,17747.6
212,4,-1064.42,-730.822,9858.32,3.00181,-1.76031,-24.6788,2.65E-05,-5.11E-07,-4.71E-06,-6.51993,5.72077,59.3092,-605.062,-428.33,18990.4
213,0,-1055.81,-753.669,9833.91,2.83554,-1.67691,-24.6536,2.67E-05,-8.27E-07,-4.80E-06,-6.50506,5.70954,59.2211,14.3515,870.637,15929.8
213,1,-996.644,-669.226,9921.82,2.47629,-1.73535,-24.9578,2.69E-05,-1.14E-06,-4.89E-06,-6.48911,5.69674,59.1338,-958.1,1046.6,19355.6
213,2,-917.64,-630.237,9879.79,2.16968,-1.88666,-25.2343,2.68E-05,-1.34E-06,-4.86E-06,-6.47273,5.68173,59.046,-27.9274,27.9274,19984.3
213,3,-874.726,-655.084,9799.32,1.86454,-1.76778,-25.4235,2.66E-05,-1.41E-06,-4.71E-06,-6.4582,5.66581,58.9577,262.838,-835.885,19453.2
213,4,-859.912,-700.413,9791.67,1.58233,-1.74876,-25.7024,2.63E-05,-1.46E-06,-4.53E-06,-6.44536,5.64867,58.8672,918.514,-508.665,17597.5
214,0,-855.878,-684.448,9799.14,1.55995,-1.81635,-25.9841,2.60E-05,-1.47E-06,-4.39E-06,-6.43186,5.63156,58.7741,673.357,-258.538,17354
214,1,-875.77,-602.558,9749.24,1.68732,-1.79596,-26.321,2.58E-05,-1.45E-06,-4.30E-06,-6.41684,5.61619,58.6786,300.493,-820.651,18759.3
214,2,-927.832,-545.722,9689.82,1.60158,-1.65179,-26.8539,2.57E-05,-1.41E-06,-4.26E-06,-6.40228,5.60267,58.5802,758.309,-1071.55,19605.5
214,3,-972.416,-574.17,9712.54,1.27774,-1.45349,-27.4598,2.56E-05,-1.40E-06,-4.20E-06,-6.39014,5.58968,58.4775,428.507,-27.4801,19530.1
214,4,-959.36,-588.148,9757.1,1.22615,-1.21109,-27.8119,2.57E-05,-1.51E-06,-4.11E-06,-6.37864,5.57706,58.3715,-857.537,609.275,19474.3
215,0,-946.478,-575.53,9790.26,1.47231,-1.15938,-28.1783,2.59E-05,-1.73E-06,-3.97E-06,-6.36598,5.56493,58.2638,35.3502,779.995,19542.6
215,1,-901.231,-541.521,9819.64,1.34007,-1.48254,-28.5271,2.61E-05,-1.96E-06,-3.83E-06,-6.35194,5.5506,58.1544,-385.234,-181.18,19819.4
215,2,-923.497,-514.474,9827.86,1.3538,-2.29326,-28.788,2.64E-05,-2.08E-06,-3.72E-06,-6.33591,5.53402,58.044,679.004,-57.5954,19501.6
215,3,-988.428,-523.39,9885.78,1.42645,-3.13584,-28.9422,2.67E-05,-2.10E-06,-3.63E-06,-6.31876,5.5156,57.9332,778.877,0,20223.4
215,4,-1029.78,-553.964,9958.2,1.48679,-3.87752,-29.0243,2.70E-05,-2.10E-06,-3.54E-06,-6.30076,5.49496,57.8219,281.059,0,19985.8
216,0,-1023.33,-630.133,9988.55,1.67794,-4.79833,-29.3288,2.72E-05,-2.10E-06,-3.47E-06,-6.28147,5.47033,57.7086,88.9336,0,18848.4
216,1,-988.532,-688.972,9990.4,1.94084,-5.7941,-29.9202,2.73E-05,-2.10E-06,-3.45E-06,-6.26002,5.44148,57.5928,548.638,-48.6073,18465.7
216,2,-929.948,-669.4,10000.6,2.08709,-6.5069,-30.3802,2.73E-05,-2.10E-06,-3.45E-06,-6.23585,5.4095,57.4761,821.634,-85.0628,19811.7
216,3,-850.834,-630.233,10012.3,2.1846,-6.81008,-30.4302,2.73E-05,-2.11E-06,-3.48E-06,-6.20945,5.3757,57.3612,139.2,191.349,21070.9
216,4,-836.175,-640.414,10009.2,2.55366,-6.72123,-30.7779,2.71E-05,-2.17E-06,-3.61E-06,-6.18217,5.34256,57.2467,258.073,818.869,18873.2
217,0,-820.632,-643.763,9974.6,2.90198,-6.4951,-31.2422,2.69E-05,-2.26E-06,-3.84E-06,-6.15423,5.31068,57.1307,2110.12,-422.024,20823
217,1,-716.535,-641.858,9997.28,3.41899,-5.70092,-31.6118,2.67E-05,-2.35E-06,-4.07E-06,-6.12489,5.28106,57.0132,790.036,-621.227,19170.2
217,2,-786.224,-686.987,9939.66,4.01211,-4.82901,-32.5705,2.64E-05,-2.10E-06,-3.88E-06,-6.09717,5.25703,56.8896,347.572,-947.663,18448.5
